,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.7781350482315113,0.8778135048231511,0.7781350482315113,0.8488745980707395,0.0,0.0
FOLD 2,0.7746031746031746,0.873015873015873,0.7746031746031746,0.8603174603174604,0.0,0.0
FOLD 3,0.7777777777777778,0.8634920634920635,0.7777777777777778,0.8571428571428571,0.0,0.0
FOLD 4,0.8119122257053292,0.8746081504702194,0.8056426332288401,0.8652037617554859,0.0,0.0
FOLD 5,0.806060606060606,0.8757575757575757,0.806060606060606,0.8727272727272727,0.0,0.0
FOLD 6,0.8,0.8666666666666667,0.8,0.8636363636363636,0.0,0.0
FOLD 7,0.8181818181818182,0.8727272727272727,0.8181818181818182,0.8757575757575757,0.0,0.0
FOLD 8,0.8151515151515152,0.8575757575757575,0.8151515151515152,0.8696969696969697,0.0,0.0
FOLD 9,0.793939393939394,0.8666666666666667,0.793939393939394,0.8636363636363636,0.0,0.0
FOLD 10,0.806060606060606,0.8575757575757575,0.8090909090909091,0.8757575757575757,0.0,0.0
MEAN,0.7981822165711733,0.8685899288771004,0.7978582876265546,0.8652750798498664,0.0,0.0
