,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.977198697068404,0.9755700325732899,0.9576547231270358,0.97557003257329,0.977198697068404,0.97557003257329,0.973941368078176,0.9625407166123778,0.9511400651465798,0.969055374592834
FOLD 2,0.96742671009772,0.9641693811074918,0.9592833876221498,0.969055374592834,0.973941368078176,0.969055374592834,0.970684039087948,0.9641693811074918,0.9641693811074918,0.9641693811074918
FOLD 3,0.970684039087948,0.9609120521172638,0.9641693811074918,0.970684039087948,0.97557003257329,0.969055374592834,0.969055374592834,0.96742671009772,0.9641693811074918,0.96742671009772
FOLD 4,0.969055374592834,0.9771986970684039,0.9592833876221498,0.969055374592834,0.96742671009772,0.96742671009772,0.96742671009772,0.970684039087948,0.9706840390879479,0.96742671009772
FOLD 5,0.9707317073170731,0.9609756097560975,0.9593495934959351,0.9691056910569106,0.9739837398373984,0.9707317073170731,0.9642276422764228,0.975609756097561,0.9528455284552846,0.9609756097560976
FOLD 6,0.9658536585365852,0.9609756097560975,0.9609756097560976,0.9658536585365852,0.9723577235772358,0.9674796747967479,0.9593495934959351,0.9674796747967479,0.9626016260162602,0.9658536585365852
FOLD 7,0.9674796747967479,0.9707317073170731,0.9495934959349592,0.9674796747967479,0.9739837398373984,0.9658536585365852,0.9658536585365852,0.9707317073170731,0.9512195121951219,0.9658536585365852
FOLD 8,0.9658536585365852,0.9609756097560975,0.9642276422764228,0.9691056910569106,0.9723577235772358,0.9674796747967479,0.9674796747967479,0.9642276422764228,0.9609756097560975,0.9642276422764228
FOLD 9,0.9642276422764228,0.959349593495935,0.9609756097560976,0.9658536585365852,0.9674796747967479,0.9674796747967479,0.9723577235772358,0.9658536585365852,0.9463414634146341,0.9642276422764228
FOLD 10,0.9756493506493508,0.9724025974025974,0.9740259740259741,0.9740259740259741,0.969155844155844,0.9724025974025974,0.9740259740259741,0.9642857142857144,0.961038961038961,0.9610389610389609
MEAN,0.9694160512959671,0.9663260890350347,0.9609538804724312,0.9695789168856619,0.972345525359945,0.9692534479503176,0.968440175856558,0.9673009000215643,0.9585185567325871,0.965025534831684
