,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.5967741935483871,0.9086021505376344,0.7204301075268817,0.8548387096774194,0.9408602150537635,0.8817204301075269
FOLD 2,0.5935828877005348,0.9090909090909091,0.7379679144385026,0.8663101604278075,1.0,0.8609625668449198
FOLD 3,0.5935828877005348,0.8716577540106952,0.8181818181818182,0.8449197860962567,0.9786096256684492,0.8983957219251337
FOLD 4,0.5882352941176471,0.9090909090909091,0.7593582887700535,0.8716577540106952,0.9946524064171123,0.8770053475935828
FOLD 5,0.6256684491978609,0.8983957219251337,0.7754010695187166,0.8716577540106952,0.9946524064171123,0.8716577540106952
FOLD 6,0.6256684491978609,0.893048128342246,0.8449197860962567,0.8609625668449198,0.9625668449197861,0.8877005347593583
FOLD 7,0.5721925133689839,0.9251336898395722,0.732620320855615,0.8770053475935828,0.9679144385026738,0.8556149732620321
FOLD 8,0.6329787234042553,0.9361702127659575,0.776595744680851,0.8563829787234043,0.9787234042553191,0.8776595744680851
FOLD 9,0.6382978723404256,0.9308510638297872,0.7287234042553191,0.8563829787234043,0.9627659574468085,0.8670212765957447
FOLD 10,0.6329787234042553,0.8829787234042553,0.776595744680851,0.8404255319148937,0.973404255319149,0.8723404255319149
MEAN,0.6099959993980745,0.90650192628371,0.7670794199004864,0.8600543568023079,0.9754149554000173,0.8750078605098993
