,Euclidean + NCM (3),NCMC (3 centroids)
FOLD 1,0.6282722513089005,0.7958115183246073
FOLD 2,0.6020942408376964,0.675392670157068
FOLD 3,0.6282722513089005,0.743455497382199
FOLD 4,0.6354166666666666,0.7708333333333334
FOLD 5,0.640625,0.7447916666666666
FOLD 6,0.671875,0.75
FOLD 7,0.6476683937823834,0.7668393782383419
FOLD 8,0.6855670103092784,0.7216494845360825
FOLD 9,0.6494845360824743,0.7474226804123711
FOLD 10,0.6377551020408163,0.7448979591836735
MEAN,0.6427030452337117,0.7461094188234344
