,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.6816720257234726,0.8585209003215434,0.6784565916398714,0.7234726688102894,0.7684887459807074,0.0
FOLD 2,0.6857142857142857,0.8793650793650793,0.6857142857142857,0.7238095238095238,0.8031746031746032,0.0
FOLD 3,0.6857142857142857,0.8603174603174604,0.6857142857142857,0.7396825396825397,0.765079365079365,0.0
FOLD 4,0.7147335423197492,0.8683385579937304,0.7053291536050157,0.780564263322884,0.8025078369905956,0.0
FOLD 5,0.706060606060606,0.8696969696969697,0.7212121212121212,0.7666666666666667,0.7848484848484848,0.0
FOLD 6,0.7090909090909091,0.8636363636363636,0.7151515151515152,0.7636363636363637,0.7575757575757576,0.0
FOLD 7,0.7090909090909091,0.8484848484848485,0.7181818181818181,0.7727272727272727,0.796969696969697,0.0
FOLD 8,0.7151515151515152,0.8545454545454545,0.7090909090909091,0.7757575757575758,0.7696969696969697,0.0
FOLD 9,0.7181818181818181,0.8636363636363636,0.7121212121212122,0.7787878787878788,0.7666666666666667,0.0
FOLD 10,0.7303030303030303,0.8606060606060606,0.7151515151515152,0.7787878787878788,0.793939393939394,0.0
MEAN,0.705571292735058,0.8627148058603874,0.7046123407582549,0.7603892631988872,0.780894752092224,0.0
