,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8886198547215496,0.9491525423728814,0.927360774818402,0.9176755447941889,0.0,0.0
FOLD 2,0.8668280871670703,0.9249394673123487,0.9225181598062954,0.9225181598062954,0.0,0.0
FOLD 3,0.8599033816425121,0.9347826086956522,0.927536231884058,0.9323671497584541,0.0,0.0
FOLD 4,0.8671497584541062,0.9251207729468599,0.927536231884058,0.9251207729468599,0.0,0.0
FOLD 5,0.8695652173913043,0.9130434782608695,0.9130434782608695,0.9154589371980676,0.0,0.0
FOLD 6,0.8647342995169082,0.9106280193236715,0.9106280193236715,0.9106280193236715,0.0,0.0
FOLD 7,0.8743961352657005,0.9347826086956522,0.9154589371980676,0.9492753623188406,0.0,0.0
FOLD 8,0.8864734299516909,0.9299516908212561,0.9202898550724637,0.9202898550724637,0.0,0.0
FOLD 9,0.8602409638554217,0.927710843373494,0.9156626506024096,0.9132530120481928,0.0,0.0
FOLD 10,0.8698795180722891,0.9204819277108434,0.908433734939759,0.9228915662650602,0.0,0.0
MEAN,0.8707790646038553,0.927059395951353,0.9188468073790055,0.9229478379532094,0.0,0.0
