,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.988833746898263,0.9776674937965261,0.9727047146401984,0.9838709677419356,0.9975186104218362,0.9987593052109182,0.9299007444168734,0.8461538461538461,0.9826302729528535,0.977667493796526
FOLD 2,0.9894671623296158,0.9752168525402726,0.9820322180916976,0.9857496902106568,0.9975216852540272,1.0,0.929368029739777,0.8320941759603471,0.9733581164807931,0.9783147459727384
FOLD 3,0.9876237623762376,0.9764851485148515,0.9777227722772276,0.9863861386138614,0.9975247524752476,0.999381188118812,0.9232673267326732,0.8378712871287128,0.9752475247524752,0.9764851485148516
FOLD 4,0.987012987012987,0.9777365491651205,0.987012987012987,0.9857761286332716,0.9981447124304268,0.9987631416202843,0.9239332096474954,0.8206555349412492,0.9734075448361162,0.9777365491651204
FOLD 5,0.9864029666254636,0.9752781211372065,0.9771322620519158,0.9820766378244746,0.9956736711990112,0.99938195302843,0.9295426452410384,0.8362175525339925,0.9715698393077874,0.9728059332509272
FOLD 6,0.9888751545117428,0.9765142150803461,0.9802224969097652,0.9833127317676144,0.9969097651421508,0.99938195302843,0.9091470951792336,0.8362175525339925,0.9752781211372065,0.976514215080346
FOLD 7,0.9845488257107541,0.9796044499381953,0.9771322620519158,0.9833127317676144,0.9962917181705808,0.99938195302843,0.9091470951792336,0.8337453646477132,0.9622991347342398,0.9740420271940669
FOLD 8,0.9901173563928349,0.9765287214329833,0.9857936998147004,0.9845583693638048,0.9956763434218654,0.9993823347745522,0.9437924644842496,0.8406423718344658,0.9759110562075355,0.9752933909820876
FOLD 9,0.9876543209876544,0.9777777777777777,0.9777777777777776,0.9851851851851852,0.998148148148148,0.9987654320987654,0.9364197530864198,0.8203703703703704,0.975925925925926,0.9771604938271604
FOLD 10,0.987045033929673,0.9759407772979642,0.974706971005552,0.9839605181986428,0.9975323874151758,1.0,0.9025293028994448,0.8402220851326342,0.9759407772979642,0.9759407772979642
MEAN,0.9877581316775228,0.9768750106681244,0.9792238161633738,0.9844189099307062,0.9970941794078468,0.9993197260908623,0.9237047666606439,0.8344190141237325,0.9741568313632897,0.9761960775081789
