,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.7487593052109182,0.8442928039702233,0.6954094292803971,0.7624069478908189,0.8275434243176178,0.0
FOLD 2,0.7565055762081785,0.838909541511772,0.7118959107806692,0.7688971499380421,0.7936802973977695,0.0
FOLD 3,0.7493811881188119,0.8310643564356436,0.7097772277227723,0.7271039603960396,0.7827970297029703,0.0
FOLD 4,0.75139146567718,0.8361162646876933,0.7081014223871367,0.7495361781076066,0.8070500927643784,0.0
FOLD 5,0.7515451174289246,0.8331273176761433,0.6996291718170581,0.7428924598269468,0.7836835599505563,0.0
FOLD 6,0.7496909765142151,0.8498145859085291,0.7088998763906057,0.7441285537700866,0.8337453646477132,0.0
FOLD 7,0.7496909765142151,0.8331273176761433,0.7058096415327565,0.7608158220024722,0.7818294190358467,0.0
FOLD 8,0.7554045707226683,0.8431130327362569,0.7127856701667696,0.7609635577516985,0.8295243977764052,0.0
FOLD 9,0.7512345679012346,0.8462962962962963,0.7197530864197531,0.7685185185185185,0.7604938271604939,0.0
FOLD 10,0.7513880320789637,0.8457742134484886,0.6909315237507712,0.7532387415175817,0.8328192473781616,0.0
MEAN,0.751499177637531,0.840163573034719,0.7062992960248689,0.7538501889719812,0.8033166660131913,0.0
