,EUCLIDEAN,KPCA [Linear],KPCA [Poly-2],KPCA [Poly-3],KPCA [RBF],KPCA [Laplacian],KDA [Linear],KDA [Poly-2],KDA [Poly-3],KDA [RBF],KDA [Laplacian],KANMM [Linear],KANMM [Poly-2],KANMM [Poly-3],KANMM [RBF],KANMM [Laplacian],KDMLMJ [Linear],KDMLMJ [Poly-2],KDMLMJ [Poly-3],KDMLMJ [RBF],KDMLMJ [Laplacian],KLMNN [Linear],KLMNN [Poly-2],KLMNN [Poly-3],KLMNN [RBF],KLMNN [Laplacian]
FOLD 1,0.8958837772397095,0.8958837772397095,0.8958837772397095,0.8934624697336562,0.8958837772397095,0.8983050847457628,0.8450363196125908,0.8256658595641646,0.8353510895883777,0.8135593220338984,0.8668280871670703,0.8305084745762712,0.8305084745762712,0.8305084745762712,0.8256658595641646,0.87409200968523,0.8934624697336562,0.8886198547215496,0.8886198547215496,0.8910411622276029,0.9394673123486683,0.9128329297820823,0.9443099273607748,0.9467312348668281,0.9394673123486683,0.9951573849878934
FOLD 2,0.8910411622276029,0.8910411622276029,0.8910411622276029,0.8886198547215496,0.8910411622276029,0.8983050847457628,0.8305084745762712,0.8280871670702179,0.8159806295399515,0.8184019370460048,0.8813559322033898,0.8232445520581114,0.8232445520581114,0.8232445520581114,0.8353510895883777,0.8837772397094431,0.8983050847457628,0.8934624697336562,0.8934624697336562,0.8886198547215496,0.9346246973365617,0.910411622276029,0.927360774818402,0.9394673123486683,0.937046004842615,1.0
FOLD 3,0.9055690072639225,0.9055690072639225,0.9055690072639225,0.9055690072639225,0.9055690072639225,0.9031476997578692,0.8426150121065376,0.8353510895883777,0.8426150121065376,0.8159806295399515,0.8765133171912833,0.8256658595641646,0.8280871670702179,0.8280871670702179,0.8256658595641646,0.8716707021791767,0.9031476997578692,0.9007263922518159,0.9031476997578692,0.8910411622276029,0.9346246973365617,0.910411622276029,0.9322033898305084,0.9418886198547215,0.9394673123486683,1.0
FOLD 4,0.8958837772397095,0.8958837772397095,0.8958837772397095,0.8934624697336562,0.8958837772397095,0.9007263922518159,0.8547215496368039,0.8450363196125908,0.8426150121065376,0.8232445520581114,0.8934624697336562,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8353510895883777,0.8789346246973365,0.8910411622276029,0.9007263922518159,0.8983050847457628,0.8958837772397095,0.9249394673123487,0.9079903147699758,0.9225181598062954,0.9007263922518159,0.9346246973365617,1.0
FOLD 5,0.8934624697336562,0.8934624697336562,0.8934624697336562,0.8983050847457628,0.8934624697336562,0.9031476997578692,0.8401937046004843,0.8426150121065376,0.837772397094431,0.8305084745762712,0.8692493946731235,0.8329297820823245,0.8329297820823245,0.8329297820823245,0.8329297820823245,0.864406779661017,0.9007263922518159,0.8983050847457628,0.9007263922518159,0.8861985472154964,0.9443099273607748,0.9418886198547215,0.9225181598062954,0.9515738498789347,0.9346246973365617,1.0
FOLD 6,0.8958837772397095,0.8958837772397095,0.8958837772397095,0.8958837772397095,0.8958837772397095,0.9007263922518159,0.8329297820823245,0.8280871670702179,0.8256658595641646,0.8353510895883777,0.8619854721549637,0.8329297820823245,0.8353510895883777,0.8329297820823245,0.8232445520581114,0.87409200968523,0.9152542372881356,0.8934624697336562,0.9007263922518159,0.8789346246973365,0.9346246973365617,0.9443099273607748,0.9491525423728814,0.9418886198547215,0.9564164648910412,0.9975786924939467
FOLD 7,0.8976190476190476,0.8976190476190476,0.8976190476190476,0.8976190476190476,0.8976190476190476,0.9,0.8261904761904761,0.8142857142857143,0.8142857142857143,0.8142857142857143,0.8690476190476191,0.8214285714285714,0.819047619047619,0.819047619047619,0.8285714285714286,0.8714285714285714,0.9142857142857143,0.8976190476190476,0.9023809523809524,0.8857142857142857,0.9333333333333333,0.95,0.9571428571428572,0.9523809523809523,0.9523809523809523,0.9976190476190476
FOLD 8,0.8976190476190476,0.8976190476190476,0.8976190476190476,0.8976190476190476,0.8976190476190476,0.9,0.8333333333333334,0.8214285714285714,0.8238095238095238,0.8023809523809524,0.8642857142857143,0.8333333333333334,0.8261904761904761,0.8261904761904761,0.8404761904761905,0.861904761904762,0.9166666666666666,0.8904761904761904,0.9023809523809524,0.8833333333333333,0.930952380952381,0.9285714285714286,0.9333333333333333,0.95,0.9428571428571428,1.0
FOLD 9,0.8904761904761904,0.8904761904761904,0.8928571428571429,0.888095238095238,0.8904761904761904,0.8928571428571429,0.8285714285714286,0.819047619047619,0.819047619047619,0.8119047619047619,0.8690476190476191,0.8261904761904761,0.8261904761904761,0.8261904761904761,0.8357142857142857,0.8666666666666667,0.9023809523809524,0.8904761904761904,0.8928571428571429,0.8785714285714286,0.930952380952381,0.9238095238095239,0.9523809523809523,0.95,0.9404761904761905,0.9976190476190476
FOLD 10,0.9071428571428571,0.9071428571428571,0.9071428571428571,0.9095238095238095,0.9071428571428571,0.9071428571428571,0.8261904761904761,0.819047619047619,0.819047619047619,0.8214285714285714,0.8857142857142857,0.8261904761904761,0.8214285714285714,0.8238095238095238,0.8404761904761905,0.8761904761904762,0.9142857142857143,0.9119047619047619,0.9119047619047619,0.9,0.9357142857142857,0.9142857142857143,0.9428571428571428,0.930952380952381,0.9380952380952381,0.9976190476190476
