,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.8782791185729276,0.6820566631689402,0.8761804826862539,0.8845750262329486,0.8824763903462749,0.8751311647429171,0.8772298006295908,0.6736621196222455,0.6726128016789087,0.6715634837355718
FOLD 2,0.8866736621196223,0.6862539349422875,0.8803777544596013,0.8887722980062959,0.8866736621196223,0.8824763903462749,0.8898216159496327,0.6852046169989506,0.6600209863588667,0.6694648478488983
FOLD 3,0.8709338929695698,0.6883525708289612,0.8656873032528857,0.8709338929695698,0.869884575026233,0.8740818467995802,0.869884575026233,0.6411332633788038,0.6526757607555089,0.6421825813221406
FOLD 4,0.8730325288562435,0.6915005246589717,0.8677859391395593,0.8740818467995802,0.8751311647429171,0.8625393494228751,0.8656873032528857,0.6432318992654774,0.6484784889821616,0.6610703043022036
FOLD 5,0.8835257082896117,0.6810073452256034,0.881427072402938,0.8835257082896117,0.8835257082896117,0.8803777544596013,0.8835257082896117,0.6652675760755509,0.6505771248688352,0.6474291710388248
FOLD 6,0.8795811518324608,0.6680628272251309,0.8816753926701569,0.8774869109947644,0.8848167539267016,0.8816753926701569,0.8795811518324608,0.6764397905759162,0.6649214659685864,0.6429319371727749
FOLD 7,0.8952879581151832,0.6963350785340314,0.8942408376963351,0.8952879581151832,0.8973821989528796,0.8910994764397906,0.8973821989528796,0.6607329842931937,0.6397905759162303,0.6219895287958115
FOLD 8,0.8942408376963351,0.7015706806282722,0.8816753926701569,0.8931937172774869,0.8921465968586387,0.8879581151832461,0.8890052356020942,0.6910994764397905,0.6523560209424084,0.6586387434554973
FOLD 9,0.8753926701570679,0.675392670157068,0.8743455497382199,0.8785340314136125,0.8785340314136125,0.8680628272251308,0.8774869109947644,0.6523560209424084,0.669109947643979,0.6481675392670158
FOLD 10,0.8931937172774869,0.6963350785340314,0.8858638743455497,0.8931937172774869,0.8890052356020942,0.8869109947643979,0.8848167539267016,0.6607329842931937,0.6303664921465969,0.6649214659685864
MEAN,0.8830141245886509,0.6866867373903298,0.8789259599061656,0.883958510737654,0.8839576317278585,0.8790313312053971,0.8814421254456855,0.6649860731885531,0.6540909665262082,0.6528359602907324
