,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.6277915632754343,0.6619106699751861,0.56575682382134,0.5688585607940446,0.49193548387096775,0.999379652605459
FOLD 2,0.6486988847583643,0.6685254027261462,0.5483271375464684,0.580545229244114,0.4739776951672863,1.0
FOLD 3,0.6398514851485149,0.6639851485148515,0.5662128712871287,0.5631188118811881,0.49876237623762376,0.9987623762376238
FOLD 4,0.6264687693259122,0.673469387755102,0.5584415584415584,0.5732838589981447,0.5009276437847866,0.9993815708101422
FOLD 5,0.6137206427688504,0.6545117428924598,0.5618046971569839,0.592707045735476,0.4610630407911001,0.9981458590852905
FOLD 6,0.6415327564894932,0.6897404202719407,0.5735475896168108,0.5550061804697157,0.47713226205191595,0.9981458590852905
FOLD 7,0.6390605686032138,0.7021013597033374,0.5667490729295427,0.5877626699629172,0.48084054388133496,0.9993819530284301
FOLD 8,0.6361951822112415,0.6948733786287832,0.567016676961087,0.5540457072266831,0.4898085237801112,0.9987646695491044
FOLD 9,0.6179012345679012,0.6839506172839506,0.5691358024691358,0.5407407407407407,0.4623456790123457,0.9981481481481481
FOLD 10,0.6391116594694632,0.6810610734114744,0.5613818630475016,0.5718692165330043,0.4972239358420728,0.9987661937075879
MEAN,0.6330332746618389,0.677412920116323,0.5638374093277558,0.5687938021586028,0.48340171844195456,0.9988876282257078
