,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8548387096774194,0.9086021505376344,0.8440860215053764,0.956989247311828,0.989247311827957,1.0
FOLD 2,0.7967914438502673,0.9090909090909091,0.8181818181818182,0.9358288770053476,0.983957219251337,0.9946524064171123
FOLD 3,0.8449197860962567,0.8823529411764706,0.8502673796791443,0.9411764705882353,0.983957219251337,1.0
FOLD 4,0.8449197860962567,0.9251336898395722,0.8449197860962567,0.9358288770053476,0.9518716577540107,0.9946524064171123
FOLD 5,0.8342245989304813,0.9090909090909091,0.839572192513369,0.946524064171123,0.9893048128342246,0.9946524064171123
FOLD 6,0.8342245989304813,0.8502673796791443,0.8342245989304813,0.93048128342246,0.9893048128342246,0.9679144385026738
FOLD 7,0.8449197860962567,0.9037433155080213,0.8716577540106952,0.9518716577540107,0.9786096256684492,1.0
FOLD 8,0.851063829787234,0.9361702127659575,0.8563829787234043,0.9414893617021277,0.9893617021276596,0.9893617021276596
FOLD 9,0.8351063829787234,0.9148936170212766,0.8351063829787234,0.973404255319149,0.9946808510638298,1.0
FOLD 10,0.824468085106383,0.8723404255319149,0.8297872340425532,0.9468085106382979,0.9893617021276596,1.0
MEAN,0.836547700754976,0.9011685550241809,0.8424186146661823,0.9460402604917928,0.9839656914740689,0.9941233359881672
