,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.9758064516129032,0.9776674937965261,0.9838709677419355,0.0,0.0,0.0
FOLD 2,0.9739776951672863,0.9752168525402726,0.9845105328376704,0.0,0.0,0.0
FOLD 3,0.9758663366336634,0.9764851485148515,0.9789603960396039,0.0,0.0,0.0
FOLD 4,0.9715522572665429,0.9777365491651205,0.9845392702535559,0.0,0.0,0.0
FOLD 5,0.9721878862793573,0.9752781211372065,0.9826946847960445,0.0,0.0,0.0
FOLD 6,0.9752781211372065,0.9765142150803461,0.9833127317676144,0.0,0.0,0.0
FOLD 7,0.9728059332509271,0.9796044499381953,0.9857849196538937,0.0,0.0,0.0
FOLD 8,0.9740580605311921,0.9765287214329833,0.9827053736874614,0.0,0.0,0.0
FOLD 9,0.9734567901234568,0.9777777777777777,0.9839506172839506,0.0,0.0,0.0
FOLD 10,0.9765576804441702,0.9759407772979642,0.9845774213448488,0.0,0.0,0.0
MEAN,0.9741547212446706,0.9768750106681244,0.9834906915406579,0.0,0.0,0.0
