,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.8572664359861591,0.8589965397923875,0.8486159169550173,0.8685121107266436,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 2,0.8625756266205704,0.8617113223854796,0.8435609334485739,0.8755401901469317,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 3,0.8637931034482759,0.8474137931034482,0.8568965517241379,0.8663793103448276,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 4,0.8577586206896551,0.853448275862069,0.8560344827586207,0.875,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 5,0.8577586206896551,0.8525862068965517,0.8387931034482758,0.8646551724137931,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 6,0.8613264427217916,0.8690783807062877,0.8466838931955211,0.8768303186907838,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 7,0.8587424633936261,0.8458225667527993,0.8561584840654608,0.859603789836348,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 8,0.8528399311531841,0.851118760757315,0.8459552495697074,0.8623063683304647,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 9,0.8588640275387264,0.8493975903614458,0.8528399311531841,0.8605851979345955,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 10,0.8545611015490534,0.8519793459552496,0.8502581755593803,0.8605851979345955,0.0,0.0,0.0,0.0,0.0,0.0
MEAN,0.8585486373790697,0.8541552782573033,0.8495796721877878,0.8669997656358985,0.0,0.0,0.0,0.0,0.0,0.0
