,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.865916955017301,0.8624567474048442,0.8581314878892734,0.8615916955017301,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 2,0.8651685393258427,0.8755401901469317,0.8478824546240277,0.8651685393258427,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 3,0.8646551724137931,0.8629310344827587,0.85,0.8620689655172413,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 4,0.8655172413793103,0.8732758620689656,0.8491379310344828,0.8663793103448276,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 5,0.8603448275862069,0.8758620689655172,0.8456896551724138,0.8612068965517241,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 6,0.859603789836348,0.8716623600344531,0.8527131782945736,0.8639104220499569,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 7,0.8621877691645133,0.8604651162790697,0.8544358311800172,0.8656330749354005,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 8,0.8580034423407917,0.8554216867469879,0.8528399311531841,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 9,0.8588640275387264,0.8614457831325302,0.8562822719449226,0.8588640275387264,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 10,0.8605851979345955,0.8597246127366609,0.8519793459552496,0.8640275387263339,0.0,0.0,0.0,0.0,0.0,0.0
MEAN,0.862084696253743,0.8658785461998718,0.8519092087248146,0.8625993327634639,0.0,0.0,0.0,0.0,0.0,0.0
