,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.8520461699895068,0.640083945435467,0.8467995802728226,0.8551941238195173,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 2,0.8562434417628542,0.6726128016789087,0.8583420776495279,0.8530954879328436,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 3,0.8457502623294858,0.6180482686253935,0.8436516264428122,0.8457502623294858,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 4,0.8405036726128017,0.6841552990556139,0.844700944386149,0.8415529905561385,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 5,0.8551941238195173,0.6526757607555089,0.8541448058761805,0.857292759706191,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 6,0.8554973821989529,0.6041884816753926,0.8575916230366493,0.8544502617801047,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 7,0.8732984293193717,0.6596858638743456,0.8680628272251308,0.8732984293193717,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 8,0.8617801047120419,0.650261780104712,0.8492146596858638,0.86282722513089,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 9,0.8439790575916231,0.6596858638743456,0.8554973821989529,0.8460732984293193,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 10,0.8596858638743455,0.6628272251308901,0.8575916230366493,0.8607329842931937,0.0,0.0,0.0,0.0,0.0,0.0
MEAN,0.8543978508210502,0.6504225290210578,0.8535597149810739,0.8550267823297057,0.0,0.0,0.0,0.0,0.0,0.0
