,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.8179012345679012,0.7592592592592593,0.7860082304526749,0.8189300411522634,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 2,0.815843621399177,0.7541152263374485,0.7952674897119342,0.8168724279835391,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 3,0.8065843621399177,0.7623456790123457,0.8055555555555556,0.8096707818930041,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 4,0.8096707818930041,0.7407407407407407,0.7890946502057613,0.8199588477366255,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 5,0.8078108941418294,0.7492291880781089,0.802672147995889,0.8057553956834532,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 6,0.8150051387461459,0.7451181911613566,0.7965056526207606,0.8129496402877698,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 7,0.8088386433710175,0.7358684480986639,0.8047276464542652,0.8098663926002055,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 8,0.811088295687885,0.7515400410677618,0.7802874743326489,0.8100616016427105,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 9,0.8193018480492813,0.7371663244353183,0.795687885010267,0.8141683778234087,0.0,0.0,0.0,0.0,0.0,0.0
FOLD 10,0.8100616016427105,0.7412731006160165,0.7864476386036962,0.8059548254620124,0.0,0.0,0.0,0.0,0.0,0.0
MEAN,0.8122106421638868,0.747665619880702,0.7942254370943453,0.8124188332264992,0.0,0.0,0.0,0.0,0.0,0.0
