,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.643979057591623,0.5445026178010471,0.5863874345549738,0.6544502617801047,0.680628272251309,0.6282722513089005,0.6282722513089005,0.6544502617801047,0.6701570680628273,0.6492146596858639
FOLD 2,0.643979057591623,0.5078534031413613,0.6282722513089005,0.6858638743455497,0.6858638743455497,0.6492146596858639,0.6544502617801047,0.6387434554973822,0.6701570680628273,0.6335078534031413
FOLD 3,0.643979057591623,0.518324607329843,0.6020942408376964,0.6858638743455497,0.6910994764397905,0.675392670157068,0.6073298429319371,0.6282722513089005,0.6544502617801047,0.6492146596858639
FOLD 4,0.6197916666666666,0.4895833333333333,0.625,0.671875,0.671875,0.625,0.6354166666666666,0.5885416666666666,0.6302083333333334,0.6302083333333334
FOLD 5,0.6927083333333334,0.515625,0.6510416666666666,0.7239583333333334,0.7447916666666666,0.6875,0.6927083333333334,0.625,0.7447916666666666,0.6770833333333334
FOLD 6,0.65625,0.5416666666666666,0.609375,0.6927083333333334,0.6770833333333334,0.6510416666666666,0.6302083333333334,0.6354166666666666,0.6770833333333334,0.6145833333333334
FOLD 7,0.6580310880829016,0.48704663212435234,0.616580310880829,0.7305699481865285,0.694300518134715,0.6580310880829016,0.6269430051813472,0.616580310880829,0.6476683937823834,0.6321243523316062
FOLD 8,0.6701030927835051,0.5360824742268041,0.6237113402061856,0.7010309278350515,0.7164948453608248,0.6494845360824743,0.5824742268041238,0.5979381443298969,0.6597938144329897,0.634020618556701
FOLD 9,0.654639175257732,0.5,0.634020618556701,0.7319587628865979,0.7216494845360825,0.6494845360824743,0.6288659793814433,0.6391752577319587,0.6597938144329897,0.6237113402061856
FOLD 10,0.6632653061224489,0.5510204081632653,0.6377551020408163,0.7448979591836735,0.7142857142857143,0.6887755102040817,0.6275510204081632,0.6377551020408163,0.6683673469387755,0.6428571428571429
MEAN,0.6546725835021457,0.5191705142786673,0.6214237965052768,0.7023177275229723,0.6998072185353986,0.6562196918270431,0.6314219921129353,0.626187311690322,0.668247110082623,0.6386525626726505
