,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.8683274021352313,0.9163701067615658,0.9128113879003559,0.902135231316726,0.9430604982206405,0.902135231316726,0.9466192170818505,0.9234875444839857,0.9377224199288257,0.8932384341637011
FOLD 2,0.8736654804270463,0.9092526690391459,0.9163701067615658,0.8879003558718861,0.9608540925266904,0.8932384341637011,0.9466192170818505,0.905693950177936,0.9359430604982206,0.895017793594306
FOLD 3,0.8683274021352313,0.9074733096085409,0.905693950177936,0.8896797153024911,0.9519572953736655,0.8879003558718861,0.9323843416370107,0.902135231316726,0.9359430604982206,0.9128113879003559
FOLD 4,0.8736654804270463,0.8985765124555161,0.9110320284697508,0.8896797153024911,0.9590747330960854,0.8879003558718861,0.9395017793594306,0.891459074733096,0.9323843416370107,0.891459074733096
FOLD 5,0.8896797153024911,0.902135231316726,0.9181494661921709,0.8985765124555161,0.9519572953736655,0.900355871886121,0.9377224199288257,0.896797153024911,0.9359430604982206,0.8861209964412812
FOLD 6,0.8843416370106761,0.905693950177936,0.9288256227758007,0.9039145907473309,0.9519572953736655,0.9039145907473309,0.9359430604982206,0.905693950177936,0.9306049822064056,0.8879003558718861
FOLD 7,0.8843416370106761,0.905693950177936,0.9145907473309609,0.8932384341637011,0.9501779359430605,0.902135231316726,0.9412811387900356,0.905693950177936,0.9323843416370107,0.8985765124555161
FOLD 8,0.8772241992882562,0.896797153024911,0.9217081850533808,0.891459074733096,0.9733096085409253,0.8932384341637011,0.9448398576512456,0.900355871886121,0.9323843416370107,0.9092526690391459
FOLD 9,0.874113475177305,0.9060283687943262,0.9343971631205674,0.8953900709219859,0.9556737588652482,0.900709219858156,0.9450354609929078,0.8918439716312057,0.9414893617021277,0.8882978723404256
FOLD 10,0.8654867256637168,0.911504424778761,0.9097345132743363,0.8884955752212389,0.9504424778761061,0.8849557522123894,0.9362831858407079,0.904424778761062,0.9415929203539823,0.8991150442477877
MEAN,0.8759173154577677,0.9059525676135364,0.9173313171056826,0.8940469276036463,0.9548464991189753,0.8956483477408625,0.9406229678862086,0.9027585476370914,0.9356391890597038,0.8961790140787501
