,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.6064516129032258,0.6709677419354839,0.6870967741935484,0.6290322580645161,0.7,0.603225806451613,0.6258064516129033,0.6225806451612903,0.5870967741935483,0.6161290322580645
FOLD 2,0.6129032258064516,0.635483870967742,0.5967741935483871,0.6354838709677421,0.7064516129032258,0.6129032258064516,0.6516129032258065,0.5935483870967742,0.635483870967742,0.6580645161290323
FOLD 3,0.5903225806451613,0.6129032258064516,0.6064516129032258,0.6483870967741936,0.7096774193548387,0.6225806451612903,0.6580645161290323,0.6064516129032258,0.5225806451612903,0.6
FOLD 4,0.5870967741935483,0.6516129032258065,0.6096774193548387,0.6225806451612903,0.7161290322580646,0.6419354838709678,0.6645161290322581,0.6290322580645161,0.5709677419354838,0.6129032258064516
FOLD 5,0.6064516129032258,0.6612903225806451,0.6548387096774193,0.6548387096774193,0.7,0.6451612903225806,0.6483870967741936,0.603225806451613,0.5903225806451613,0.6225806451612903
FOLD 6,0.6109324758842444,0.6527331189710611,0.6463022508038585,0.639871382636656,0.7041800643086816,0.6495176848874598,0.6463022508038585,0.5948553054662379,0.5691318327974276,0.6077170418006431
FOLD 7,0.617363344051447,0.6527331189710611,0.6848874598070739,0.6591639871382636,0.7041800643086816,0.5980707395498392,0.6302250803858521,0.6237942122186495,0.5852090032154341,0.6012861736334405
FOLD 8,0.639871382636656,0.662379421221865,0.617363344051447,0.662379421221865,0.7041800643086816,0.6559485530546624,0.6720257234726688,0.6463022508038585,0.6012861736334405,0.5659163987138264
FOLD 9,0.5787781350482315,0.6527331189710611,0.6366559485530546,0.6109324758842444,0.7234726688102894,0.5980707395498392,0.6205787781350482,0.6077170418006431,0.5755627009646302,0.5948553054662379
FOLD 10,0.6205787781350482,0.6109324758842444,0.6045016077170418,0.639871382636656,0.7106109324758842,0.6334405144694534,0.639871382636656,0.5562700964630225,0.5884244372990354,0.6077170418006431
MEAN,0.6070749922207239,0.6463769318535422,0.6344549320609896,0.6402541230162846,0.7078881858728348,0.6260854683124156,0.6457390312208278,0.6083777616429831,0.5826065760813193,0.6087169380769629
