,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.9751861042183623,0.9801488833746899,0.978287841191067,0.978287841191067,0.0,0.0
FOLD 2,0.9752168525402726,0.9733581164807931,0.9845105328376704,0.9795539033457249,0.0,0.0
FOLD 3,0.974009900990099,0.9758663366336634,0.9764851485148515,0.9789603960396039,0.0,0.0
FOLD 4,0.9696969696969697,0.9758812615955473,0.9789734075448361,0.9802102659245516,0.0,0.0
FOLD 5,0.9684796044499382,0.9728059332509271,0.9826946847960445,0.9814585908529048,0.0,0.0
FOLD 6,0.9715698393077874,0.9752781211372065,0.9826946847960445,0.9802224969097652,0.0,0.0
FOLD 7,0.9715698393077874,0.977132262051916,0.9820766378244746,0.9765142150803461,0.0,0.0
FOLD 8,0.9734403953057443,0.9752933909820877,0.9820877084620135,0.9765287214329833,0.0,0.0
FOLD 9,0.9703703703703703,0.9777777777777777,0.9845679012345679,0.9783950617283951,0.0,0.0
FOLD 10,0.97347316471314,0.9765576804441702,0.9833436150524367,0.97347316471314,0.0,0.0
MEAN,0.972301304090047,0.9760099763728778,0.9815722162254007,0.9783604657218481,0.0,0.0
