,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8789346246973365,0.953995157384988,0.9225181598062954,0.9346246973365616,0.9491525423728814,0.9612590799031476
FOLD 2,0.8813559322033898,0.9225181598062954,0.9152542372881356,0.9176755447941888,0.9467312348668281,0.9394673123486684
FOLD 3,0.8647342995169082,0.9396135265700484,0.9227053140096618,0.9202898550724636,0.9516908212560387,0.9468599033816424
FOLD 4,0.8647342995169082,0.9347826086956522,0.92512077294686,0.9299516908212561,0.9468599033816425,0.9371980676328504
FOLD 5,0.8599033816425121,0.927536231884058,0.9033816425120772,0.9202898550724636,0.9420289855072463,0.927536231884058
FOLD 6,0.8743961352657005,0.9154589371980676,0.9082125603864736,0.9154589371980676,0.9420289855072463,0.929951690821256
FOLD 7,0.8743961352657005,0.9396135265700484,0.92512077294686,0.9420289855072465,0.9541062801932367,0.9516908212560388
FOLD 8,0.8743961352657005,0.927536231884058,0.9323671497584541,0.927536231884058,0.9492753623188406,0.9444444444444444
FOLD 9,0.8698795180722891,0.9325301204819276,0.9204819277108434,0.9325301204819276,0.9421686746987952,0.9469879518072291
FOLD 10,0.8867469879518072,0.9301204819277108,0.9132530120481928,0.9156626506024096,0.9518072289156626,0.9493975903614458
MEAN,0.8729477449398253,0.9323704982402855,0.9188415549413854,0.9256048568770643,0.9475850019018418,0.9434793093840781
