,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8494623655913979,0.9086021505376344,0.8494623655913979,0.9247311827956988,0.9838709677419356,1.0
FOLD 2,0.7860962566844921,0.9090909090909092,0.7860962566844921,0.9037433155080212,0.9465240641711228,1.0
FOLD 3,0.839572192513369,0.8823529411764706,0.839572192513369,0.9037433155080212,0.9679144385026738,1.0
FOLD 4,0.8342245989304813,0.9251336898395722,0.8342245989304813,0.8983957219251337,0.9732620320855616,1.0
FOLD 5,0.8288770053475936,0.9090909090909092,0.8288770053475936,0.9197860962566844,0.9946524064171124,1.0
FOLD 6,0.8235294117647058,0.8502673796791443,0.8235294117647058,0.8770053475935828,0.9893048128342246,1.0
FOLD 7,0.8609625668449198,0.9037433155080212,0.8609625668449198,0.93048128342246,0.9893048128342246,1.0
FOLD 8,0.8404255319148937,0.9361702127659576,0.8404255319148937,0.9202127659574468,1.0,1.0
FOLD 9,0.8351063829787234,0.9148936170212766,0.8351063829787234,0.9202127659574468,0.9893617021276596,1.0
FOLD 10,0.8191489361702128,0.8723404255319149,0.8191489361702128,0.898936170212766,0.9893617021276596,1.0
MEAN,0.8317405248740789,0.9011685550241809,0.8317405248740789,0.9097247965137261,0.9823556938842174,1.0
