,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.6430868167202572,0.7395498392282959,0.6302250803858521,0.7781350482315113,0.7266881028938906,0.7234726688102894
FOLD 2,0.653968253968254,0.7523809523809524,0.6825396825396826,0.7587301587301587,0.7777777777777778,0.7269841269841271
FOLD 3,0.6253968253968254,0.7269841269841271,0.6222222222222222,0.7492063492063492,0.8095238095238095,0.7238095238095238
FOLD 4,0.6739811912225705,0.7366771159874608,0.6520376175548589,0.7398119122257053,0.7492163009404389,0.7335423197492164
FOLD 5,0.6606060606060606,0.7212121212121212,0.6454545454545455,0.7696969696969697,0.796969696969697,0.7424242424242424
FOLD 6,0.6909090909090909,0.7393939393939394,0.703030303030303,0.7909090909090909,0.7787878787878788,0.7363636363636363
FOLD 7,0.6848484848484848,0.6787878787878788,0.7363636363636363,0.7727272727272727,0.796969696969697,0.7606060606060606
FOLD 8,0.6666666666666666,0.7363636363636363,0.7151515151515152,0.7545454545454545,0.8121212121212121,0.7424242424242424
FOLD 9,0.6727272727272727,0.7515151515151515,0.6696969696969697,0.7545454545454545,0.7636363636363637,0.7575757575757576
FOLD 10,0.6818181818181818,0.7393939393939394,0.696969696969697,0.7757575757575758,0.7848484848484848,0.7515151515151515
MEAN,0.6654008844883665,0.7322258701247504,0.6753691269369283,0.7644065286575542,0.779653932446925,0.7398717730262249
