,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.29260450160771706,0.5627009646302251,0.3183279742765273,0.4533762057877814,0.5852090032154341,0.4662379421221865
FOLD 2,0.2984126984126984,0.5682539682539682,0.2825396825396825,0.5111111111111111,0.6253968253968254,0.48253968253968255
FOLD 3,0.27301587301587305,0.5587301587301587,0.3238095238095238,0.4507936507936508,0.6126984126984127,0.4603174603174603
FOLD 4,0.30407523510971785,0.54858934169279,0.2852664576802508,0.4106583072100313,0.6144200626959248,0.36990595611285265
FOLD 5,0.2818181818181818,0.5666666666666667,0.3303030303030303,0.4909090909090909,0.6242424242424243,0.44545454545454544
FOLD 6,0.2545454545454545,0.5333333333333333,0.3090909090909091,0.5030303030303029,0.5969696969696969,0.4
FOLD 7,0.3272727272727273,0.5484848484848485,0.3242424242424242,0.4363636363636363,0.6575757575757576,0.4909090909090909
FOLD 8,0.3363636363636364,0.496969696969697,0.3303030303030303,0.3878787878787879,0.6393939393939394,0.47878787878787876
FOLD 9,0.3090909090909091,0.5151515151515151,0.3242424242424242,0.4757575757575758,0.6333333333333333,0.46060606060606063
FOLD 10,0.30303030303030304,0.5,0.29393939393939394,0.4666666666666667,0.6060606060606061,0.5212121212121212
MEAN,0.2980229520267219,0.5398880493913204,0.31220648504271964,0.4586545335508635,0.6195300061582354,0.45759707380618797
