,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8644067796610171,0.9418886198547216,0.9007263922518159,0.9176755447941888,0.9467312348668281,0.0
FOLD 2,0.8474576271186439,0.9200968523002422,0.8789346246973365,0.8983050847457628,0.9346246973365617,0.0
FOLD 3,0.8574879227053142,0.9347826086956522,0.9130434782608696,0.8913043478260869,0.9541062801932367,0.0
FOLD 4,0.8357487922705314,0.9154589371980676,0.8961352657004831,0.8888888888888888,0.9396135265700483,0.0
FOLD 5,0.8454106280193237,0.9033816425120772,0.8840579710144928,0.8599033816425121,0.9227053140096618,0.0
FOLD 6,0.8285024154589372,0.9130434782608696,0.8816425120772947,0.855072463768116,0.9347826086956522,0.0
FOLD 7,0.8574879227053142,0.92512077294686,0.9202898550724636,0.92512077294686,0.9444444444444444,0.0
FOLD 8,0.8429951690821256,0.9154589371980676,0.8985507246376812,0.8985507246376812,0.9347826086956522,0.0
FOLD 9,0.8457831325301205,0.9228915662650602,0.8867469879518072,0.8843373493975903,0.9397590361445783,0.0
FOLD 10,0.8626506024096385,0.9228915662650602,0.9132530120481928,0.8674698795180723,0.9373493975903614,0.0
MEAN,0.8487930991960966,0.9215014981496678,0.8973380823712438,0.888662843816576,0.9388899148547025,0.0
