,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8716707021791767,0.9491525423728814,0.9249394673123488,0.9322033898305084,0.9467312348668281,0.0
FOLD 2,0.8668280871670703,0.9249394673123488,0.9152542372881356,0.9322033898305084,0.9443099273607748,0.0
FOLD 3,0.8719806763285024,0.9347826086956522,0.9033816425120772,0.9202898550724636,0.9492753623188406,0.0
FOLD 4,0.8647342995169082,0.92512077294686,0.9130434782608696,0.9347826086956522,0.9468599033816425,0.0
FOLD 5,0.8671497584541062,0.9130434782608696,0.9033816425120772,0.9202898550724636,0.9371980676328503,0.0
FOLD 6,0.8768115942028986,0.9106280193236715,0.8985507246376812,0.9178743961352656,0.9396135265700483,0.0
FOLD 7,0.8864734299516909,0.9347826086956522,0.9227053140096618,0.932367149758454,0.9516908212560387,0.0
FOLD 8,0.8671497584541062,0.929951690821256,0.8937198067632851,0.9227053140096618,0.9468599033816425,0.0
FOLD 9,0.8481927710843373,0.927710843373494,0.8963855421686747,0.9301204819277108,0.9421686746987952,0.0
FOLD 10,0.8746987951807229,0.9204819277108434,0.927710843373494,0.9228915662650602,0.9542168674698795,0.0
MEAN,0.869568987251952,0.9270593959513528,0.9099072698838306,0.9265728006597748,0.9458924288937341,0.0
