,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.988833746898263,0.978287841191067,0.9913151364764268,0.9931761786600496,0.10270270270270272,0.9837837837837838
FOLD 2,0.9863692688971499,0.9758364312267658,0.990086741016109,0.9925650557620818,0.09836065573770493,0.9836065573770492
FOLD 3,0.9870049504950495,0.9777227722772277,0.989480198019802,0.9938118811881188,0.09944751381215468,0.988950276243094
FOLD 4,0.9876314162028448,0.9783549783549783,0.9901051329622759,0.9938157081014224,0.1,0.9888888888888888
FOLD 5,0.9870210135970334,0.9752781211372065,0.9888751545117429,0.9944375772558715,0.1005586592178771,0.988826815642458
FOLD 6,0.988257107540173,0.977132262051916,0.9913473423980222,0.9919653893695921,0.1005586592178771,0.9832402234636872
FOLD 7,0.9851668726823238,0.9777503090234858,0.9864029666254636,0.992583436341162,0.1005586592178771,0.9832402234636872
FOLD 8,0.9888820259419395,0.9765287214329833,0.9888820259419395,0.9944410129709698,0.10112359550561796,0.9887640449438202
FOLD 9,0.9882716049382716,0.9765432098765432,0.9901234567901235,0.9950617283950617,0.1016949152542373,0.9887005649717514
FOLD 10,0.9876619370758791,0.9759407772979642,0.9882788402220851,0.9932140653917335,0.10227272727272728,0.9829545454545454
MEAN,0.9875099944268927,0.9769375423870137,0.989489699496399,0.9935072033436063,0.10072780879387762,0.9860955924232764
