,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.1864951768488746,0.2733118971061093,0.10289389067524116,0.29260450160771706,0.3987138263665595,0.21543408360128619
FOLD 2,0.2412698412698413,0.2857142857142857,0.060317460317460325,0.2698412698412698,0.3619047619047619,0.24444444444444444
FOLD 3,0.2031746031746032,0.27936507936507937,0.08888888888888889,0.25396825396825395,0.3968253968253968,0.3333333333333333
FOLD 4,0.18495297805642635,0.3103448275862069,0.13479623824451412,0.21316614420062696,0.31974921630094044,0.23510971786833856
FOLD 5,0.17272727272727273,0.2818181818181818,0.09393939393939392,0.26666666666666666,0.36666666666666653,0.29393939393939394
FOLD 6,0.2212121212121212,0.2818181818181818,0.1303030303030303,0.2878787878787879,0.3939393939393939,0.24545454545454545
FOLD 7,0.18787878787878787,0.3242424242424242,0.17575757575757575,0.2787878787878788,0.3848484848484848,0.2878787878787879
FOLD 8,0.18181818181818185,0.3606060606060606,0.07878787878787878,0.29696969696969705,0.43333333333333335,0.27575757575757576
FOLD 9,0.19090909090909086,0.3545454545454545,0.12121212121212123,0.27575757575757576,0.3757575757575757,0.3151515151515151
FOLD 10,0.1787878787878788,0.3181818181818182,0.1303030303030303,0.3696969696969697,0.3393939393939394,0.24848484848484848
MEAN,0.19492259326830788,0.3069948210983803,0.11171995084291349,0.28053377453754436,0.3771132595337052,0.2694988245914069
