,EUCLIDEAN,KPCA [Linear],KPCA [Poly-2],KPCA [Poly-3],KPCA [RBF],KPCA [Laplacian],KDA [Linear],KDA [Poly-2],KDA [Poly-3],KDA [RBF],KDA [Laplacian],KANMM [Linear],KANMM [Poly-2],KANMM [Poly-3],KANMM [RBF],KANMM [Laplacian],KDMLMJ [Linear],KDMLMJ [Poly-2],KDMLMJ [Poly-3],KDMLMJ [RBF],KDMLMJ [Laplacian],KLMNN [Linear],KLMNN [Poly-2],KLMNN [Poly-3],KLMNN [RBF],KLMNN [Laplacian]
FOLD 1,0.9481865284974094,0.9481865284974094,0.9481865284974094,0.9481865284974094,0.9481865284974094,0.9533678756476683,0.9585492227979274,0.9533678756476683,0.9533678756476683,0.9740932642487047,0.9637305699481865,0.9481865284974094,0.9481865284974094,0.9481865284974094,0.9637305699481865,0.9533678756476683,0.9430051813471503,0.9481865284974094,0.9430051813471503,0.9430051813471503,0.9533678756476683,0.9689119170984456,0.9740932642487047,0.9740932642487047,0.9740932642487047,1.0
FOLD 2,0.9430051813471503,0.9430051813471503,0.9430051813471503,0.9430051813471503,0.9430051813471503,0.9533678756476683,0.9637305699481865,0.9637305699481865,0.9637305699481865,0.9792746113989638,0.9740932642487047,0.9378238341968912,0.9378238341968912,0.9430051813471503,0.9637305699481865,0.9740932642487047,0.9430051813471503,0.9430051813471503,0.9430051813471503,0.9533678756476683,0.9637305699481865,0.9740932642487047,0.9792746113989638,0.9844559585492227,0.9792746113989638,1.0
FOLD 3,0.9326424870466321,0.9326424870466321,0.9326424870466321,0.9326424870466321,0.9326424870466321,0.9378238341968912,0.9689119170984456,0.9689119170984456,0.9689119170984456,0.9740932642487047,0.9740932642487047,0.927461139896373,0.9326424870466321,0.9378238341968912,0.9792746113989638,0.9740932642487047,0.9326424870466321,0.9481865284974094,0.9326424870466321,0.9481865284974094,0.9689119170984456,0.9792746113989638,0.9740932642487047,0.9740932642487047,0.9792746113989638,1.0
FOLD 4,0.9430051813471503,0.9430051813471503,0.9378238341968912,0.9378238341968912,0.9430051813471503,0.9533678756476683,0.9637305699481865,0.9637305699481865,0.9637305699481865,0.9740932642487047,0.9585492227979274,0.9378238341968912,0.9378238341968912,0.9378238341968912,0.9585492227979274,0.9689119170984456,0.9481865284974094,0.9533678756476683,0.9481865284974094,0.9481865284974094,0.9740932642487047,0.9740932642487047,0.9740932642487047,0.9689119170984456,0.9792746113989638,1.0
FOLD 5,0.9430051813471503,0.9430051813471503,0.9430051813471503,0.9378238341968912,0.9430051813471503,0.9481865284974094,0.9481865284974094,0.9481865284974094,0.9481865284974094,0.9585492227979274,0.9637305699481865,0.9326424870466321,0.9326424870466321,0.9326424870466321,0.9533678756476683,0.9637305699481865,0.9430051813471503,0.9430051813471503,0.9430051813471503,0.9533678756476683,0.9430051813471503,0.9740932642487047,0.9740932642487047,0.9689119170984456,0.9740932642487047,1.0
FOLD 6,0.9484536082474226,0.9484536082474226,0.9484536082474226,0.9432989690721649,0.9484536082474226,0.9381443298969072,0.9484536082474226,0.9484536082474226,0.9484536082474226,0.9587628865979382,0.9587628865979382,0.9381443298969072,0.9381443298969072,0.9381443298969072,0.9639175257731959,0.9587628865979382,0.9484536082474226,0.9536082474226805,0.9484536082474226,0.9484536082474226,0.9587628865979382,0.9536082474226805,0.9639175257731959,0.9639175257731959,0.9639175257731959,1.0
FOLD 7,0.9381443298969072,0.9381443298969072,0.9329896907216495,0.9329896907216495,0.9381443298969072,0.9484536082474226,0.9587628865979382,0.9587628865979382,0.9587628865979382,0.9587628865979382,0.9639175257731959,0.9536082474226805,0.9587628865979382,0.9587628865979382,0.9639175257731959,0.9742268041237113,0.9536082474226805,0.9484536082474226,0.9484536082474226,0.9587628865979382,0.9742268041237113,0.9742268041237113,0.9742268041237113,0.979381443298969,0.979381443298969,1.0
FOLD 8,0.9381443298969072,0.9381443298969072,0.9329896907216495,0.9329896907216495,0.9381443298969072,0.9484536082474226,0.9587628865979382,0.9587628865979382,0.9587628865979382,0.9536082474226805,0.9536082474226805,0.9432989690721649,0.9432989690721649,0.9432989690721649,0.9536082474226805,0.9536082474226805,0.9432989690721649,0.9432989690721649,0.9381443298969072,0.9432989690721649,0.9587628865979382,0.9587628865979382,0.9639175257731959,0.9742268041237113,0.9690721649484536,1.0
FOLD 9,0.9432989690721649,0.9432989690721649,0.9381443298969072,0.9381443298969072,0.9432989690721649,0.9536082474226805,0.9536082474226805,0.9536082474226805,0.9536082474226805,0.9536082474226805,0.9484536082474226,0.9329896907216495,0.9329896907216495,0.9329896907216495,0.9536082474226805,0.9587628865979382,0.9484536082474226,0.9484536082474226,0.9432989690721649,0.9536082474226805,0.9639175257731959,0.9639175257731959,0.9587628865979382,0.9742268041237113,0.9742268041237113,1.0
FOLD 10,0.9432989690721649,0.9432989690721649,0.9381443298969072,0.9381443298969072,0.9432989690721649,0.9536082474226805,0.9587628865979382,0.9587628865979382,0.9536082474226805,0.9536082474226805,0.9536082474226805,0.9381443298969072,0.9381443298969072,0.9381443298969072,0.9639175257731959,0.9639175257731959,0.9381443298969072,0.9484536082474226,0.9329896907216495,0.9536082474226805,0.9536082474226805,0.9690721649484536,0.9639175257731959,0.9690721649484536,0.9690721649484536,1.0
MEAN,0.9421184765771059,0.9421184765771059,0.9395384861919769,0.9385048875594253,0.9421184765771059,0.9488382030874419,0.9581459323754073,0.9576277976603814,0.9571123337428556,0.9638454142406923,0.9612547406655627,0.9390123390844506,0.9400459377170023,0.9410822071470542,0.9617621921905881,0.9643475241707173,0.944180332247209,0.9478019336573901,0.9421184765771059,0.9503845948400192,0.961238715880562,0.9690053950109503,0.970038993643502,0.9731291063511565,0.9741680465787084,1.0
