,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8279569892473119,0.9086021505376344,0.8279569892473119,0.8870967741935484,0.9731182795698924,0.9946236559139785
FOLD 2,0.7860962566844921,0.9090909090909092,0.8235294117647058,0.93048128342246,0.93048128342246,0.9893048128342246
FOLD 3,0.7860962566844921,0.8716577540106952,0.8128342245989305,0.9090909090909092,0.9732620320855616,1.0
FOLD 4,0.7700534759358288,0.9090909090909092,0.7754010695187166,0.9090909090909092,0.9144385026737968,0.9946524064171123
FOLD 5,0.7860962566844921,0.8983957219251337,0.7967914438502673,0.893048128342246,0.9465240641711228,1.0
FOLD 6,0.8021390374331551,0.893048128342246,0.8342245989304813,0.8770053475935828,0.9786096256684492,0.9893048128342246
FOLD 7,0.8021390374331551,0.9251336898395722,0.8074866310160428,0.9037433155080212,0.9465240641711228,0.9946524064171123
FOLD 8,0.8031914893617021,0.9361702127659576,0.8138297872340425,0.8723404255319149,0.946808510638298,0.9946808510638298
FOLD 9,0.7712765957446809,0.9308510638297872,0.7925531914893617,0.9042553191489362,0.9627659574468084,0.9946808510638298
FOLD 10,0.7872340425531915,0.8829787234042553,0.7978723404255319,0.898936170212766,0.9627659574468084,0.9893617021276596
MEAN,0.7922279437762503,0.90650192628371,0.8082479688075394,0.8985088582135294,0.953529827729432,0.9941261498671972
