,Euclidean + NCM (2),NCMC (2 centroids)
FOLD 1,0.9452054794520548,0.9765166340508806
FOLD 2,0.9530332681017613,0.9784735812133072
FOLD 3,0.94921875,0.98046875
FOLD 4,0.9609375,0.98046875
FOLD 5,0.95703125,0.978515625
FOLD 6,0.95703125,0.9765625
FOLD 7,0.9453125,0.98046875
FOLD 8,0.9473684210526315,0.9805068226120858
FOLD 9,0.9688109161793372,0.9844054580896686
FOLD 10,0.9649122807017544,0.9805068226120858
MEAN,0.954886161548754,0.9796893693578028
