,Euclidean + NCM (3),NCMC (3 centroids)
FOLD 1,0.7446808510638298,0.723404255319149
FOLD 2,0.8421052631578947,0.7894736842105263
FOLD 3,0.8210526315789474,0.7473684210526316
FOLD 4,0.8210526315789474,0.7684210526315789
FOLD 5,0.8210526315789474,0.7684210526315789
FOLD 6,0.8020833333333334,0.75
FOLD 7,0.7916666666666666,0.7395833333333334
FOLD 8,0.8333333333333334,0.75
FOLD 9,0.8125,0.7604166666666666
FOLD 10,0.8125,0.7604166666666666
MEAN,0.81020273422919,0.7557505132512132
