,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.8723404255319149,0.8723404255319149,0.8829787234042553,0.8723404255319149,0.8829787234042553,0.8723404255319149,0.8936170212765957,0.8723404255319149,0.9042553191489362,0.9042553191489362
FOLD 2,0.8526315789473684,0.8631578947368421,0.8526315789473684,0.8526315789473684,0.8526315789473684,0.8526315789473684,0.8736842105263158,0.8421052631578947,0.8631578947368421,0.8947368421052632
FOLD 3,0.8526315789473684,0.8526315789473684,0.8421052631578947,0.8315789473684211,0.8736842105263158,0.8421052631578947,0.8736842105263158,0.8631578947368421,0.8421052631578947,0.8631578947368421
FOLD 4,0.8526315789473684,0.8526315789473684,0.8736842105263158,0.8421052631578947,0.8842105263157894,0.8315789473684211,0.8526315789473684,0.8526315789473684,0.8736842105263158,0.8526315789473684
FOLD 5,0.8526315789473684,0.8315789473684211,0.8631578947368421,0.8631578947368421,0.8736842105263158,0.8631578947368421,0.8842105263157894,0.8736842105263158,0.8631578947368421,0.8736842105263158
FOLD 6,0.8333333333333334,0.8333333333333334,0.84375,0.8333333333333334,0.8645833333333334,0.8125,0.8645833333333334,0.8645833333333334,0.8229166666666666,0.8541666666666666
FOLD 7,0.8125,0.84375,0.8645833333333334,0.84375,0.8854166666666666,0.84375,0.8541666666666666,0.8645833333333334,0.8229166666666666,0.8645833333333334
FOLD 8,0.8229166666666666,0.8125,0.84375,0.8541666666666666,0.84375,0.8229166666666666,0.84375,0.8333333333333334,0.8125,0.8645833333333334
FOLD 9,0.84375,0.8333333333333334,0.84375,0.84375,0.90625,0.8229166666666666,0.8541666666666666,0.8645833333333334,0.8645833333333334,0.8333333333333334
FOLD 10,0.8333333333333334,0.8333333333333334,0.8229166666666666,0.8541666666666666,0.8333333333333334,0.84375,0.8645833333333334,0.8541666666666666,0.8333333333333334,0.8645833333333334
MEAN,0.8428700074654722,0.8428590425531916,0.8533307670772675,0.8490980776409108,0.8700522583053379,0.8407647443075774,0.8659077547592385,0.8585169372900336,0.8502610582306831,0.8669715845464726
