,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.3279742765273312,0.5562700964630225,0.3183279742765273,0.4533762057877814,0.6109324758842444,0.7234726688102894
FOLD 2,0.2920634920634921,0.5365079365079365,0.4634920634920635,0.5206349206349207,0.6507936507936508,0.7269841269841271
FOLD 3,0.25396825396825395,0.526984126984127,0.3238095238095238,0.4063492063492064,0.6317460317460317,0.7238095238095238
FOLD 4,0.25705329153605017,0.554858934169279,0.4576802507836991,0.5109717868338558,0.6112852664576802,0.7335423197492164
FOLD 5,0.2818181818181818,0.5575757575757576,0.4818181818181818,0.4666666666666667,0.6212121212121212,0.7424242424242424
FOLD 6,0.2727272727272727,0.5484848484848485,0.493939393939394,0.5606060606060606,0.6515151515151515,0.7363636363636363
FOLD 7,0.3242424242424242,0.5424242424242425,0.4848484848484849,0.4696969696969697,0.6696969696969697,0.7606060606060606
FOLD 8,0.3121212121212121,0.496969696969697,0.5121212121212121,0.4212121212121212,0.6181818181818182,0.7424242424242424
FOLD 9,0.27575757575757576,0.4878787878787879,0.4575757575757576,0.4515151515151515,0.6666666666666666,0.7575757575757576
FOLD 10,0.30606060606060603,0.5030303030303029,0.4696969696969697,0.4696969696969697,0.6484848484848484,0.7515151515151515
MEAN,0.29037865868224,0.5310984730488001,0.4463309812361814,0.47307260589997036,0.6380515000639183,0.7398717730262249
