,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8886198547215496,0.9491525423728814,0.927360774818402,0.9176755447941888,0.9467312348668281,0.9685230024213076
FOLD 2,0.8668280871670703,0.9249394673123488,0.9225181598062954,0.9225181598062954,0.9443099273607748,0.946731234866828
FOLD 3,0.8599033816425121,0.9347826086956522,0.927536231884058,0.9323671497584541,0.9516908212560387,0.9396135265700484
FOLD 4,0.8671497584541062,0.92512077294686,0.927536231884058,0.92512077294686,0.9444444444444444,0.9420289855072465
FOLD 5,0.8695652173913043,0.9130434782608696,0.9130434782608696,0.9154589371980676,0.9396135265700483,0.9371980676328504
FOLD 6,0.8647342995169082,0.9106280193236715,0.9106280193236715,0.9106280193236715,0.9420289855072463,0.9299516908212561
FOLD 7,0.8743961352657005,0.9347826086956522,0.9154589371980676,0.9492753623188406,0.9541062801932367,0.9516908212560388
FOLD 8,0.8864734299516909,0.9299516908212561,0.9202898550724636,0.9202898550724636,0.9492753623188406,0.9444444444444444
FOLD 9,0.8602409638554217,0.927710843373494,0.9156626506024096,0.9132530120481928,0.944578313253012,0.9325301204819276
FOLD 10,0.8698795180722891,0.9204819277108434,0.9084337349397592,0.9228915662650602,0.9518072289156626,0.9566265060240964
MEAN,0.8707790646038553,0.9270593959513528,0.9188468073790055,0.9229478379532094,0.9468586124686131,0.9449338400026044
