,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.5245283018867924,0.5811320754716981,0.5735849056603773,0.5547169811320755,0.6188679245283019,0.5509433962264151,0.5698113207547171,0.6075471698113207,0.6037735849056604,0.5924528301886792
FOLD 2,0.5962264150943396,0.6075471698113207,0.6,0.5811320754716981,0.6528301886792452,0.6,0.5924528301886792,0.5886792452830188,0.6113207547169811,0.6037735849056604
FOLD 3,0.5849056603773585,0.5962264150943396,0.6,0.5773584905660377,0.6490566037735849,0.5849056603773585,0.5773584905660377,0.6113207547169811,0.6,0.6264150943396226
FOLD 4,0.5676691729323309,0.5827067669172933,0.5864661654135338,0.5601503759398496,0.6428571428571429,0.5827067669172933,0.556390977443609,0.6052631578947368,0.6052631578947368,0.5789473684210527
FOLD 5,0.5767790262172284,0.6179775280898876,0.5655430711610487,0.5655430711610487,0.6179775280898876,0.5955056179775281,0.5805243445692884,0.6179775280898876,0.5955056179775281,0.5842696629213483
FOLD 6,0.5724907063197026,0.6022304832713755,0.5762081784386617,0.5650557620817844,0.654275092936803,0.5836431226765799,0.5799256505576208,0.6022304832713755,0.6096654275092936,0.5836431226765799
FOLD 7,0.5464684014869888,0.5947955390334573,0.5910780669144982,0.5353159851301115,0.6505576208178439,0.5501858736059481,0.5613382899628253,0.5947955390334573,0.6394052044609665,0.5799256505576208
FOLD 8,0.5241635687732342,0.5836431226765799,0.6133828996282528,0.5390334572490706,0.6691449814126395,0.5390334572490706,0.5762081784386617,0.6059479553903345,0.6171003717472119,0.5799256505576208
FOLD 9,0.5650557620817844,0.6096654275092936,0.5724907063197026,0.5464684014869888,0.5724907063197026,0.5613382899628253,0.5724907063197026,0.6059479553903345,0.5985130111524164,0.5947955390334573
FOLD 10,0.5353159851301115,0.5985130111524164,0.5687732342007435,0.5278810408921933,0.6431226765799256,0.5315985130111525,0.5762081784386617,0.5836431226765799,0.5947955390334573,0.6282527881040892
MEAN,0.5593603000299872,0.5974437539027662,0.5847527227736818,0.5552655641110859,0.6371180465995077,0.5679860698004171,0.5742708967239804,0.6023352911558026,0.6075342669398253,0.5952401291705731
