,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8692493946731235,0.9491525423728814,0.8692493946731235,0.8789346246973365,0.0,0.9685230024213075
FOLD 2,0.8498789346246973,0.9249394673123488,0.8498789346246973,0.8619854721549637,0.0,0.9418886198547215
FOLD 3,0.855072463768116,0.9347826086956522,0.855072463768116,0.8574879227053142,0.0,0.9444444444444444
FOLD 4,0.855072463768116,0.92512077294686,0.855072463768116,0.8647342995169082,0.0,0.9371980676328503
FOLD 5,0.8526570048309179,0.9130434782608696,0.8526570048309179,0.855072463768116,0.0,0.9251207729468599
FOLD 6,0.855072463768116,0.9106280193236715,0.855072463768116,0.8574879227053142,0.0,0.9347826086956522
FOLD 7,0.8695652173913043,0.9347826086956522,0.8695652173913043,0.8623188405797102,0.0,0.9444444444444444
FOLD 8,0.8574879227053142,0.9299516908212561,0.8574879227053142,0.8864734299516909,0.0,0.9444444444444444
FOLD 9,0.8530120481927711,0.927710843373494,0.8530120481927711,0.8554216867469879,0.0,0.9421686746987952
FOLD 10,0.8626506024096385,0.9204819277108434,0.8626506024096385,0.8722891566265061,0.0,0.946987951807229
MEAN,0.8579718516132114,0.9270593959513528,0.8579718516132114,0.8652205819452847,0.0,0.9430003031390749
