,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8886198547215496,0.9418886198547216,0.8740920096852299,0.8813559322033898,0.9418886198547215,0.9564164648910412
FOLD 2,0.8474576271186439,0.9200968523002422,0.8644067796610171,0.8644067796610171,0.9297820823244553,0.9443099273607748
FOLD 3,0.855072463768116,0.9347826086956522,0.8719806763285024,0.8599033816425121,0.9420289855072463,0.9396135265700484
FOLD 4,0.8574879227053142,0.9154589371980676,0.8647342995169082,0.8743961352657005,0.9420289855072463,0.9227053140096618
FOLD 5,0.8526570048309179,0.9033816425120772,0.8526570048309179,0.8526570048309179,0.927536231884058,0.9130434782608696
FOLD 6,0.8405797101449275,0.9130434782608696,0.8574879227053142,0.8647342995169082,0.9299516908212561,0.927536231884058
FOLD 7,0.8768115942028986,0.92512077294686,0.8840579710144928,0.8937198067632851,0.9468599033816425,0.9420289855072465
FOLD 8,0.855072463768116,0.9154589371980676,0.8719806763285024,0.8768115942028986,0.9396135265700483,0.9227053140096618
FOLD 9,0.8457831325301205,0.9228915662650602,0.8481927710843373,0.8771084337349397,0.9349397590361446,0.9253012048192772
FOLD 10,0.8530120481927711,0.9228915662650602,0.8650602409638555,0.8819277108433735,0.9349397590361446,0.9253012048192772
MEAN,0.8572553821983375,0.9215014981496678,0.8654650352119078,0.8727021078664942,0.9369569543922962,0.9318961652131919
