,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.974180734856008,0.968222442899702,0.9751737835153924,0.9761668321747764,0.9960278053624628,0.9980139026812314,0.9433962264150944,0.8103277060575969,0.9811320754716981,0.9592850049652432
FOLD 2,0.975222993062438,0.9682854311199207,0.9732408325074332,0.981169474727453,0.9940535183349852,0.9980178394449949,0.9405351833498512,0.7908820614469773,0.9712586719524281,0.9554013875123883
FOLD 3,0.9802371541501976,0.9644268774703557,0.9772727272727272,0.983201581027668,0.9960474308300395,0.9980237154150198,0.9456521739130436,0.8201581027667985,0.9762845849802372,0.966403162055336
FOLD 4,0.9773175542406312,0.9664694280078896,0.9783037475345168,0.9763313609467456,0.9980276134122288,1.0,0.9319526627218936,0.8155818540433925,0.9723865877712031,0.9635108481262328
FOLD 5,0.9744094488188976,0.9625984251968503,0.9744094488188976,0.9744094488188976,0.9940944881889764,0.999015748031496,0.9114173228346456,0.8336614173228346,0.9744094488188977,0.9547244094488188
FOLD 6,0.9764011799410028,0.9714847590953786,0.9636184857423796,0.9773844641101278,0.9950835791543756,0.9980334316617504,0.9469026548672568,0.8151425762045231,0.9714847590953786,0.9626352015732548
FOLD 7,0.9714847590953786,0.9626352015732547,0.9705014749262536,0.9724680432645034,0.9960668633235004,0.9990167158308751,0.9488692232055064,0.8180924287118977,0.9793510324483776,0.95968534906588
FOLD 8,0.9764011799410028,0.9655850540806293,0.9675516224188789,0.9744346116027532,0.9960668633235004,0.9990167158308751,0.9223205506391348,0.8249754178957719,0.9773844641101278,0.9567354965585054
FOLD 9,0.9724680432645034,0.9685349065880039,0.9783677482792528,0.9783677482792528,0.9950835791543756,0.9990167158308751,0.9469026548672568,0.8171091445427728,0.9803343166175025,0.960668633235005
FOLD 10,0.9783677482792528,0.9734513274336283,0.9734513274336284,0.9764011799410028,0.9960668633235004,0.9980334316617504,0.960668633235005,0.8180924287118977,0.9773844641101278,0.9577187807276304
MEAN,0.9756490795649313,0.9671693853465613,0.973189119844936,0.9770334744893182,0.9956618604407945,0.9986188216388869,0.9398617286048687,0.8164023137704464,0.9761410405375978,0.9596768273268295
