,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.7496382054992764,0.7496382054992764,0.723589001447178,0.7525325615050651,0.7756874095513748,0.7395079594790159,0.7481910274963821,0.7583212735166426,0.743849493487699,0.7525325615050651
FOLD 2,0.7337192474674384,0.7424023154848046,0.7149059334298119,0.7308248914616498,0.7785817655571635,0.7250361794500724,0.7395079594790159,0.7510853835021708,0.7409551374819102,0.7264833574529667
FOLD 3,0.7424023154848046,0.7583212735166426,0.7192474674384949,0.7496382054992764,0.7930535455861071,0.7322720694645442,0.7308248914616498,0.7481910274963821,0.7351664254703328,0.7380607814761215
FOLD 4,0.7221418234442837,0.768451519536903,0.7120115774240231,0.7221418234442837,0.7742402315484804,0.7206946454413893,0.7366136034732272,0.7178002894356006,0.7264833574529667,0.76410998552822
FOLD 5,0.7293777134587555,0.7293777134587555,0.7293777134587555,0.7424023154848046,0.7756874095513748,0.7264833574529667,0.7163531114327062,0.7308248914616498,0.7452966714905933,0.7409551374819102
FOLD 6,0.7395079594790159,0.743849493487699,0.7380607814761215,0.7322720694645442,0.7800289435600579,0.7322720694645442,0.7380607814761215,0.7221418234442837,0.748191027496382,0.7597684515195369
FOLD 7,0.7409551374819102,0.7120115774240231,0.7178002894356006,0.7467438494934877,0.7756874095513748,0.7351664254703328,0.7206946454413893,0.7004341534008683,0.7178002894356006,0.7221418234442837
FOLD 8,0.7351664254703328,0.7351664254703328,0.7250361794500724,0.7337192474674384,0.7916063675832128,0.7337192474674384,0.7424023154848046,0.7337192474674384,0.7366136034732272,0.7409551374819102
FOLD 9,0.7456647398843931,0.7514450867052023,0.7210982658959537,0.7528901734104047,0.7731213872832371,0.7398843930635838,0.7442196531791907,0.7369942196531792,0.7341040462427746,0.7355491329479769
FOLD 10,0.7297687861271677,0.7341040462427746,0.7312138728323699,0.7225433526011561,0.7803468208092486,0.7254335260115607,0.7196531791907514,0.7485549132947977,0.7355491329479769,0.7037572254335259
MEAN,0.7368342353797379,0.7424767656826414,0.7232341082288383,0.7385708489832111,0.7798041290581633,0.7310469872765447,0.7336521168115239,0.7348067222673013,0.7364009184979463,0.7384313594271517
