,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8668280871670703,0.9418886198547216,0.8934624697336562,0.9055690072639224,0.9491525423728814,0.9588377723970944
FOLD 2,0.8523002421307506,0.9200968523002422,0.8813559322033898,0.8765133171912833,0.937046004842615,0.9443099273607748
FOLD 3,0.8647342995169082,0.9347826086956522,0.8768115942028986,0.8792270531400966,0.9492753623188406,0.9396135265700484
FOLD 4,0.855072463768116,0.9154589371980676,0.8840579710144928,0.8816425120772947,0.9420289855072463,0.92512077294686
FOLD 5,0.8574879227053142,0.9033816425120772,0.8695652173913043,0.8840579710144928,0.927536231884058,0.9106280193236715
FOLD 6,0.8381642512077294,0.9130434782608696,0.8719806763285024,0.8768115942028986,0.9347826086956522,0.927536231884058
FOLD 7,0.8792270531400966,0.92512077294686,0.8913043478260869,0.9009661835748792,0.9468599033816425,0.9444444444444444
FOLD 8,0.8599033816425121,0.9154589371980676,0.8743961352657005,0.8913043478260869,0.9444444444444444,0.92512077294686
FOLD 9,0.8602409638554217,0.9228915662650602,0.8650602409638555,0.8843373493975903,0.9349397590361446,0.9253012048192772
FOLD 10,0.8530120481927711,0.9228915662650602,0.8795180722891566,0.8867469879518072,0.9373493975903614,0.927710843373494
MEAN,0.8586970713326689,0.9215014981496678,0.8787512657219043,0.8867176323640352,0.9403415240073887,0.9328623516066582
