,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.9789081885856079,0.978287841191067,0.9869727047146402,0.9869727047146402,0.10270270270270272,0.9837837837837838
FOLD 2,0.9752168525402726,0.9758364312267658,0.9838909541511772,0.9851301115241635,0.09836065573770493,0.9836065573770492
FOLD 3,0.974009900990099,0.9777227722772277,0.9870049504950495,0.9882425742574258,0.09944751381215468,0.988950276243094
FOLD 4,0.9752628324056896,0.9783549783549783,0.987012987012987,0.9833024118738405,0.1,0.9888888888888888
FOLD 5,0.9758961681087762,0.9752781211372065,0.9857849196538937,0.9802224969097652,0.1005586592178771,0.988826815642458
FOLD 6,0.9802224969097652,0.977132262051916,0.9864029666254636,0.9826946847960445,0.1005586592178771,0.9832402234636872
FOLD 7,0.9758961681087762,0.9777503090234858,0.9833127317676144,0.9839307787391842,0.1005586592178771,0.9832402234636872
FOLD 8,0.9771463866584311,0.9765287214329833,0.9876466954910439,0.9857936998147004,0.10112359550561796,0.9887640449438202
FOLD 9,0.9753086419753086,0.9765432098765432,0.9876543209876543,0.9839506172839506,0.1016949152542373,0.9887005649717514
FOLD 10,0.9796421961752005,0.9759407772979642,0.987045033929673,0.9821098087600246,0.10227272727272728,0.9829545454545454
MEAN,0.9767509832457927,0.9769375423870137,0.9862728264829197,0.9842349888673738,0.10072780879387762,0.9860955924232764
