,EUCLIDEAN,KPCA [Linear],KPCA [Poly-2],KPCA [Poly-3],KPCA [RBF],KPCA [Laplacian],KDA [Linear],KDA [Poly-2],KDA [Poly-3],KDA [RBF],KDA [Laplacian],KANMM [Linear],KANMM [Poly-2],KANMM [Poly-3],KANMM [RBF],KANMM [Laplacian],KDMLMJ [Linear],KDMLMJ [Poly-2],KDMLMJ [Poly-3],KDMLMJ [RBF],KDMLMJ [Laplacian],KLMNN [Linear],KLMNN [Poly-2],KLMNN [Poly-3],KLMNN [RBF],KLMNN [Laplacian]
FOLD 1,0.8572664359861591,0.8572664359861591,0.8546712802768166,0.8581314878892734,0.8572664359861591,0.8685121107266436,0.8105536332179931,0.8140138408304498,0.8131487889273357,0.8477508650519031,0.8442906574394463,0.8192041522491349,0.8183391003460208,0.8192041522491349,0.8538062283737025,0.8624567474048442,0.8676470588235294,0.8589965397923875,0.8615916955017301,0.8538062283737025,0.8737024221453287,0.8529411764705882,0.8884083044982699,0.8737024221453287,0.8762975778546713,1.0
FOLD 2,0.8625756266205704,0.8625756266205704,0.8625756266205704,0.8643042350907519,0.8625756266205704,0.867761452031115,0.8072601555747623,0.8176318063958513,0.8167675021607606,0.8522039757994814,0.8487467588591184,0.8236819360414867,0.8245462402765773,0.8245462402765773,0.8556611927398444,0.867761452031115,0.8789974070872947,0.8703543647363872,0.8712186689714779,0.8634399308556612,0.8772687986171133,0.8712186689714779,0.8651685393258427,0.8738115816767502,0.8833189282627485,0.9913569576490925
FOLD 3,0.8637931034482759,0.8637931034482759,0.8637931034482759,0.8655172413793103,0.8637931034482759,0.8672413793103448,0.7991379310344827,0.8103448275862069,0.8077586206896552,0.8413793103448276,0.846551724137931,0.8137931034482758,0.8112068965517242,0.8120689655172414,0.8482758620689655,0.8560344827586207,0.8732758620689656,0.8612068965517241,0.8637931034482759,0.8603448275862069,0.8672413793103448,0.8568965517241379,0.8741379310344828,0.871551724137931,0.8862068965517241,0.996551724137931
FOLD 4,0.8577586206896551,0.8577586206896551,0.8577586206896551,0.8577586206896551,0.8577586206896551,0.8629310344827587,0.821551724137931,0.8086206896551724,0.8077586206896552,0.8353448275862069,0.8439655172413794,0.8206896551724138,0.821551724137931,0.8232758620689655,0.8586206896551725,0.8646551724137931,0.8732758620689656,0.8637931034482759,0.8637931034482759,0.8629310344827587,0.8689655172413793,0.8620689655172413,0.8586206896551725,0.853448275862069,0.8793103448275862,0.9948275862068966
FOLD 5,0.8577586206896551,0.8577586206896551,0.8560344827586207,0.8568965517241379,0.8577586206896551,0.8594827586206897,0.8155172413793104,0.8155172413793104,0.8094827586206896,0.8396551724137931,0.8474137931034482,0.8232758620689655,0.8224137931034483,0.8189655172413793,0.853448275862069,0.8586206896551725,0.8689655172413793,0.8603448275862069,0.8603448275862069,0.8525862068965517,0.8655172413793103,0.8637931034482759,0.8612068965517241,0.8698275862068966,0.8663793103448276,0.9982758620689656
FOLD 6,0.8613264427217916,0.8613264427217916,0.8587424633936261,0.8570198105081827,0.8613264427217916,0.8639104220499569,0.8225667527993109,0.8165374677002584,0.8113695090439277,0.8466838931955211,0.8466838931955211,0.8234280792420328,0.8225667527993109,0.8225667527993109,0.8535745047372955,0.8621877691645133,0.8785529715762274,0.8699397071490095,0.8647717484926787,0.8673557278208441,0.8733850129198967,0.8647717484926787,0.8751076658053403,0.8897502153316107,0.8949181739879414,0.979328165374677
FOLD 7,0.8587424633936261,0.8587424633936261,0.8621877691645133,0.8630490956072352,0.8587424633936261,0.8630490956072352,0.8053402239448751,0.8079242032730405,0.8087855297157622,0.843238587424634,0.8458225667527993,0.8173987941429802,0.8165374677002584,0.818260120585702,0.8578811369509044,0.8656330749354005,0.8673557278208441,0.8604651162790697,0.8630490956072352,0.8621877691645133,0.8604651162790697,0.8725236864771748,0.8811369509043928,0.8673557278208441,0.8854435831180018,0.9982773471145564
FOLD 8,0.8528399311531841,0.8528399311531841,0.8562822719449226,0.8562822719449226,0.8528399311531841,0.8588640275387264,0.8098106712564543,0.8029259896729777,0.806368330464716,0.8330464716006885,0.8407917383820999,0.8166953528399311,0.8166953528399311,0.8192771084337349,0.8433734939759037,0.846815834767642,0.8648881239242685,0.8580034423407917,0.8571428571428571,0.8554216867469879,0.8597246127366609,0.8502581755593803,0.8571428571428571,0.8614457831325302,0.8760757314974182,0.9845094664371773
FOLD 9,0.8588640275387264,0.8588640275387264,0.8571428571428571,0.8588640275387264,0.8588640275387264,0.8674698795180723,0.8037865748709122,0.8141135972461274,0.8115318416523236,0.8416523235800344,0.842512908777969,0.8123924268502581,0.8132530120481928,0.8132530120481928,0.8519793459552496,0.8605851979345955,0.8743545611015491,0.8597246127366609,0.8571428571428571,0.8588640275387264,0.8709122203098106,0.8666092943201377,0.8717728055077453,0.8666092943201377,0.8803786574870912,0.9982788296041308
FOLD 10,0.8545611015490534,0.8545611015490534,0.8545611015490534,0.8562822719449226,0.8545611015490534,0.8623063683304647,0.8089500860585198,0.8072289156626506,0.8046471600688468,0.8416523235800344,0.8459552495697074,0.8184165232358004,0.8192771084337349,0.8192771084337349,0.8588640275387264,0.8571428571428571,0.8605851979345955,0.8605851979345955,0.8597246127366609,0.8537005163511188,0.8631669535283993,0.8623063683304647,0.8502581755593803,0.8554216867469879,0.8752151462994836,0.9939759036144579
MEAN,0.8585486373790697,0.8585486373790697,0.858374957698891,0.8594105614317119,0.8585486373790697,0.8641528528216007,0.8104474994274552,0.8114858579402044,0.8097618662033673,0.8422607750577124,0.845273480745942,0.818897588529128,0.8186387448237129,0.8190694839653974,0.8535484757857834,0.8601893278208553,0.870789828964762,0.8623413808555108,0.8622572570078255,0.8590637955817071,0.8680349274467314,0.8623387739311557,0.8682960815985206,0.8682924297381085,0.8803544350231494,0.9935381842207887
