,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.928129829984544,0.9358578052550232,0.9358578052550232,0.9335394126738794,0.9381761978361668,0.9319938176197836,0.9343122102009274,0.9443585780525502,0.9358578052550232,0.9559505409582688
FOLD 2,0.9319938176197836,0.9459041731066461,0.9428129829984544,0.9358578052550232,0.9381761978361668,0.9327666151468316,0.9366306027820712,0.9443585780525502,0.9327666151468316,0.9544049459041732
FOLD 3,0.9397217928902628,0.9544049459041731,0.9582689335394128,0.9435857805255023,0.9752704791344669,0.9381761978361668,0.9489953632148376,0.9667697063369396,0.955177743431221,0.9613601236476044
FOLD 4,0.9336419753086421,0.9212962962962963,0.9367283950617284,0.9367283950617284,0.9483024691358024,0.9313271604938272,0.9367283950617284,0.9444444444444444,0.9390432098765432,0.9583333333333334
FOLD 5,0.928296067848882,0.9298380878951427,0.933693138010794,0.9329221279876638,0.9414032382420972,0.930609097918273,0.933693138010794,0.9452582883577486,0.9352351580570547,0.9599074787972244
FOLD 6,0.933693138010794,0.9375481881264457,0.9383191981495759,0.9360061680801851,0.9383191981495759,0.9352351580570548,0.9352351580570548,0.9375481881264456,0.9352351580570547,0.9568234387047032
FOLD 7,0.9313801079414032,0.9367771781033153,0.9390902081727064,0.9352351580570548,0.9437162683114879,0.9290670778720124,0.9313801079414032,0.9452582883577486,0.9429452582883577,0.959136468774094
FOLD 8,0.9267540478026214,0.9336931380107941,0.9383191981495759,0.9329221279876638,0.9421742482652274,0.930609097918273,0.9313801079414032,0.9429452582883576,0.9298380878951427,0.9629915188897455
FOLD 9,0.9298380878951428,0.9406322282189669,0.9390902081727064,0.9360061680801851,0.9468003084040092,0.930609097918273,0.9352351580570548,0.9444872783346184,0.9390902081727063,0.9529683885890516
FOLD 10,0.9298380878951428,0.9390902081727063,0.9352351580570548,0.9329221279876638,0.9475713184271396,0.9298380878951428,0.933693138010794,0.9429452582883576,0.9321511179645335,0.9660755589822668
MEAN,0.9313286953197217,0.9375042249089509,0.9397415225567032,0.9355725271696551,0.945990992374214,0.9320231408675637,0.9357283379278067,0.9458373866639761,0.9377340362144467,0.9587951796580464
