,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8571428571428571,0.9491525423728814,0.9176755447941888,0.9225181598062954,0.9491525423728814,0.9491525423728814
FOLD 2,0.8644067796610171,0.9249394673123488,0.9079903147699758,0.9225181598062954,0.9443099273607748,0.946731234866828
FOLD 3,0.8526570048309179,0.9347826086956522,0.9154589371980676,0.9178743961352656,0.9516908212560387,0.961352657004831
FOLD 4,0.8333333333333334,0.92512077294686,0.8961352657004831,0.9057971014492754,0.9492753623188406,0.9468599033816424
FOLD 5,0.8454106280193237,0.9130434782608696,0.8840579710144928,0.8768115942028986,0.9371980676328503,0.9420289855072465
FOLD 6,0.8236714975845411,0.9106280193236715,0.8816425120772947,0.8888888888888888,0.9371980676328503,0.9444444444444444
FOLD 7,0.8719806763285024,0.9347826086956522,0.9154589371980676,0.8985507246376812,0.9541062801932367,0.9492753623188406
FOLD 8,0.8574879227053142,0.9299516908212561,0.9009661835748792,0.9202898550724636,0.9468599033816425,0.9516908212560388
FOLD 9,0.8626506024096385,0.927710843373494,0.9036144578313252,0.8939759036144578,0.946987951807229,0.9469879518072291
FOLD 10,0.8433734939759037,0.9204819277108434,0.9132530120481928,0.8987951807228916,0.9518072289156626,0.9469879518072291
MEAN,0.8512114795991348,0.9270593959513528,0.9036253136206968,0.9046019964336413,0.9468586152872007,0.948551185476721
