,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.7202572347266881,0.8810289389067524,0.7202572347266881,0.7717041800643086,0.8006430868167203,0.0
FOLD 2,0.7301587301587301,0.8539682539682539,0.7301587301587301,0.7841269841269841,0.8253968253968254,0.0
FOLD 3,0.7269841269841271,0.8507936507936508,0.7269841269841271,0.7873015873015873,0.7904761904761904,0.0
FOLD 4,0.7492163009404389,0.8557993730407524,0.7523510971786834,0.7774294670846394,0.8369905956112853,0.0
FOLD 5,0.7454545454545455,0.8636363636363636,0.7454545454545455,0.8,0.8151515151515152,0.0
FOLD 6,0.7393939393939394,0.8606060606060606,0.7393939393939394,0.8,0.8151515151515152,0.0
FOLD 7,0.7575757575757576,0.8606060606060606,0.7575757575757576,0.8121212121212121,0.8393939393939394,0.0
FOLD 8,0.7545454545454545,0.8606060606060606,0.7545454545454545,0.8121212121212121,0.8303030303030303,0.0
FOLD 9,0.7454545454545455,0.8454545454545455,0.7454545454545455,0.8060606060606059,0.806060606060606,0.0
FOLD 10,0.7484848484848485,0.8515151515151516,0.7484848484848485,0.8060606060606059,0.8333333333333334,0.0
MEAN,0.7417525483719075,0.8584014459133652,0.742066027995732,0.7956925854941155,0.819290063769496,0.0
