,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8789346246973365,0.9418886198547216,0.8789346246973365,0.8934624697336562,0.0,0.9564164648910412
FOLD 2,0.8426150121065376,0.9200968523002422,0.8426150121065376,0.8523002421307506,0.0,0.9297820823244553
FOLD 3,0.8478260869565217,0.9347826086956522,0.8478260869565217,0.8695652173913043,0.0,0.9420289855072465
FOLD 4,0.8526570048309179,0.9154589371980676,0.8526570048309179,0.8671497584541062,0.0,0.92512077294686
FOLD 5,0.8478260869565217,0.9033816425120772,0.8478260869565217,0.8526570048309179,0.0,0.9106280193236715
FOLD 6,0.8333333333333334,0.9130434782608696,0.8333333333333334,0.8454106280193237,0.0,0.9202898550724636
FOLD 7,0.8671497584541062,0.92512077294686,0.8671497584541062,0.8647342995169082,0.0,0.9371980676328504
FOLD 8,0.8429951690821256,0.9154589371980676,0.8429951690821256,0.8671497584541062,0.0,0.9202898550724636
FOLD 9,0.8385542168674699,0.9228915662650602,0.8385542168674699,0.8626506024096385,0.0,0.9228915662650602
FOLD 10,0.8481927710843373,0.9228915662650602,0.8481927710843373,0.8602409638554217,0.0,0.9204819277108434
MEAN,0.8500084064369208,0.9215014981496678,0.8500084064369208,0.8635320944796133,0.0,0.9285127596746955
