,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.7781350482315113,0.8778135048231511,0.7781350482315113,0.8392282958199357,0.8488745980707395,0.0
FOLD 2,0.7746031746031746,0.873015873015873,0.7746031746031746,0.8317460317460318,0.8285714285714286,0.0
FOLD 3,0.7746031746031746,0.8634920634920635,0.7746031746031746,0.8476190476190476,0.834920634920635,0.0
FOLD 4,0.8056426332288401,0.8746081504702194,0.8056426332288401,0.8557993730407524,0.8526645768025078,0.0
FOLD 5,0.8060606060606059,0.8757575757575757,0.8060606060606059,0.8666666666666667,0.8363636363636363,0.0
FOLD 6,0.8,0.8666666666666667,0.8,0.8424242424242424,0.8545454545454545,0.0
FOLD 7,0.8181818181818182,0.8727272727272727,0.8181818181818182,0.8575757575757575,0.8575757575757575,0.0
FOLD 8,0.8151515151515152,0.8575757575757575,0.8151515151515152,0.8696969696969697,0.8454545454545455,0.0
FOLD 9,0.7939393939393941,0.8666666666666667,0.7939393939393941,0.8636363636363636,0.8242424242424242,0.0
FOLD 10,0.8060606060606059,0.8575757575757575,0.8060606060606059,0.8636363636363636,0.8484848484848485,0.0
MEAN,0.797237797006064,0.8685899288771004,0.797237797006064,0.853802911186213,0.8431697905031978,0.0
