,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.707615341856587,0.7804335742078933,0.725958866036687,0.7893274041133963,0.8265703168426903,0.7165091717620901,0.5625347415230684,0.3618677042801556,0.7481934408004447,0.5819899944413564
FOLD 2,0.6973903387007219,0.7729039422543031,0.7207107162687396,0.7912270960577457,0.8278734036646308,0.7129372570794004,0.5563575791227096,0.3498056635202665,0.7390338700721821,0.5952248750694059
FOLD 3,0.6997780244173141,0.7846836847946725,0.695338512763596,0.7963374028856826,0.8257491675915649,0.7142064372918979,0.5482796892341842,0.3507214206437292,0.7497225305216426,0.5876803551609323
FOLD 4,0.6997780244173141,0.7824639289678136,0.6903440621531631,0.7980022197558269,0.8196448390677026,0.7147613762486127,0.5593784683684795,0.3723640399556049,0.7508324084350722,0.5948945615982242
FOLD 5,0.7059800664451827,0.7873754152823921,0.7414174972314507,0.8095238095238095,0.8300110741971207,0.7104097452934662,0.5570321151716501,0.3693244739756368,0.7419712070874862,0.5974529346622371
FOLD 6,0.7136539524599226,0.7943615257048093,0.6948590381426202,0.8087341072415699,0.8297401879491432,0.718629076838032,0.5693753454947484,0.34881149806522943,0.7407407407407407,0.5970149253731343
FOLD 7,0.6966354109211252,0.7782680639823497,0.734142305570877,0.7909542195256482,0.8190843905129619,0.7159404302261445,0.5510204081632653,0.3436293436293436,0.7440706012134584,0.5929398786541644
FOLD 8,0.7064977973568282,0.788546255506608,0.6899779735682819,0.8001101321585903,0.8199339207048458,0.7120044052863436,0.539647577092511,0.3491189427312775,0.7406387665198237,0.6073788546255506
FOLD 9,0.7047828477185266,0.7855964815832875,0.7014843320505773,0.7916437603078614,0.8075865860362836,0.7157778999450247,0.5678944474986256,0.360087960417812,0.742715777899945,0.5937328202308961
FOLD 10,0.6993965990126165,0.7921009325287987,0.6977509599561162,0.7915523861766319,0.8134942402633023,0.7109160724081185,0.5342841470104224,0.3521667580910587,0.7432803071859572,0.603400987383434
MEAN,0.7031508403306138,0.7846733804812929,0.7091984263742109,0.7967412537746763,0.8219688126830246,0.714209187237913,0.5545804518679665,0.3557897805310114,0.7441199650476753,0.5951710187199335
