,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8494623655913979,0.8978494623655914,0.8709677419354839,0.9516129032258064,0.946236559139785,1.0
FOLD 2,0.8181818181818182,0.9037433155080212,0.8556149732620321,0.9358288770053476,0.9679144385026738,0.9946524064171124
FOLD 3,0.8502673796791443,0.8663101604278075,0.8770053475935828,0.9465240641711228,0.9625668449197858,0.9946524064171124
FOLD 4,0.8663101604278075,0.9251336898395722,0.8983957219251337,0.9679144385026738,0.9625668449197858,0.9946524064171124
FOLD 5,0.8235294117647058,0.9037433155080212,0.8663101604278075,0.9625668449197858,0.9839572192513372,1.0
FOLD 6,0.8502673796791443,0.8983957219251337,0.8823529411764706,0.9572192513368984,0.9572192513368984,0.9893048128342246
FOLD 7,0.8556149732620321,0.9090909090909092,0.9090909090909092,0.9572192513368984,0.9465240641711228,1.0
FOLD 8,0.8563829787234043,0.9148936170212766,0.8882978723404256,0.9361702127659576,0.9574468085106383,1.0
FOLD 9,0.8404255319148937,0.9202127659574468,0.8882978723404256,0.9308510638297872,0.9893617021276596,1.0
FOLD 10,0.8297872340425532,0.8776595744680851,0.8882978723404256,0.952127659574468,0.9787234042553192,0.9893617021276596
MEAN,0.8440229233266903,0.9017032532111864,0.8824631412432696,0.9498034566668746,0.9652517137135007,0.9962623734213221
