,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.5986352357320099,0.6426799007444168,0.5155086848635235,0.5378411910669976,0.44168734491315137,0.9993796526054592
FOLD 2,0.6028500619578686,0.6406443618339529,0.49318463444857497,0.5266418835192069,0.4436183395291202,1.0
FOLD 3,0.6070544554455446,0.6342821782178217,0.48205445544554454,0.5241336633663366,0.4721534653465346,1.0
FOLD 4,0.5967841682127396,0.6468769325912183,0.5095856524427953,0.5250463821892394,0.4582560296846011,0.9987631416202843
FOLD 5,0.6063040791100124,0.6334981458590853,0.5030902348578492,0.5247218788627935,0.4505562422744129,0.9987639060568604
FOLD 6,0.5982694684796045,0.6656365883807169,0.5024721878862793,0.5432632880098888,0.4499381953028429,0.9987639060568604
FOLD 7,0.5933250927070457,0.6625463535228677,0.5098887515451175,0.5426452410383189,0.4573547589616811,0.99938195302843
FOLD 8,0.6022235948116121,0.6689314391599753,0.5182211241507103,0.5021618282890673,0.4428659666460778,0.9993823347745522
FOLD 9,0.5950617283950618,0.6598765432098765,0.5166666666666667,0.5351851851851852,0.4518518518518518,0.9993827160493828
FOLD 10,0.5971622455274522,0.6384947563232573,0.49660703269586676,0.5447254780999383,0.4571252313386798,0.999383096853794
MEAN,0.5997670130378951,0.6493467199843188,0.5047279425002927,0.5306366019626971,0.4525407425848954,0.9993200707045624
