,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.6816720257234726,0.6881028938906752,0.6945337620578779,0.7909967845659164,0.7652733118971061,0.8295819935691319
FOLD 2,0.6857142857142857,0.7174603174603175,0.6984126984126984,0.8,0.8222222222222222,0.7873015873015873
FOLD 3,0.6507936507936508,0.7206349206349206,0.6952380952380952,0.7650793650793649,0.8253968253968254,0.8095238095238095
FOLD 4,0.6677115987460815,0.7304075235109718,0.7272727272727273,0.7868338557993729,0.8181818181818182,0.8213166144200627
FOLD 5,0.703030303030303,0.7545454545454545,0.7696969696969697,0.8090909090909091,0.8393939393939394,0.8272727272727273
FOLD 6,0.7121212121212122,0.7060606060606059,0.7878787878787878,0.7939393939393941,0.8181818181818182,0.8272727272727273
FOLD 7,0.7242424242424242,0.6848484848484848,0.8060606060606059,0.7909090909090909,0.8272727272727273,0.8454545454545455
FOLD 8,0.6696969696969697,0.7242424242424242,0.7666666666666667,0.7878787878787878,0.8393939393939394,0.8151515151515152
FOLD 9,0.6696969696969697,0.7696969696969697,0.7363636363636363,0.8090909090909091,0.8,0.796969696969697
FOLD 10,0.7090909090909091,0.7151515151515152,0.7909090909090909,0.7848484848484848,0.8333333333333334,0.796969696969697
MEAN,0.687377034885628,0.7211151110042339,0.7473033040557157,0.791866758120223,0.8188649935273729,0.8156814913905501
