,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.553763440860215,0.8978494623655914,0.7096774193548387,0.8655913978494624,0.9032258064516128,0.9247311827956988
FOLD 2,0.4919786096256685,0.9037433155080212,0.7058823529411765,0.839572192513369,0.9518716577540108,0.9358288770053476
FOLD 3,0.4973262032085562,0.8663101604278075,0.7219251336898396,0.8181818181818182,0.9358288770053476,0.962566844919786
FOLD 4,0.5454545454545454,0.9251336898395722,0.6951871657754011,0.8556149732620321,0.93048128342246,0.9090909090909092
FOLD 5,0.5294117647058824,0.9037433155080212,0.6791443850267379,0.839572192513369,0.93048128342246,0.93048128342246
FOLD 6,0.5187165775401069,0.8983957219251337,0.7219251336898396,0.8556149732620321,0.893048128342246,0.9037433155080212
FOLD 7,0.4759358288770054,0.9090909090909092,0.7647058823529411,0.8181818181818182,0.9144385026737968,0.9679144385026738
FOLD 8,0.5319148936170213,0.9148936170212766,0.7765957446808509,0.8297872340425532,0.9308510638297872,0.9627659574468084
FOLD 9,0.4734042553191489,0.9202127659574468,0.7340425531914894,0.8191489361702128,0.952127659574468,0.9042553191489362
FOLD 10,0.5478723404255319,0.8776595744680851,0.7393617021276596,0.8297872340425532,0.9148936170212766,0.9361702127659576
MEAN,0.5165778459633683,0.9017032532111864,0.7248447472830775,0.837105277001922,0.9257247879497467,0.9337548340606598
