,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8740920096852299,0.9418886198547216,0.9055690072639224,0.9225181598062954,0.9443099273607748,0.953995157384988
FOLD 2,0.8765133171912833,0.9200968523002422,0.8983050847457628,0.8958837772397095,0.937046004842615,0.9322033898305084
FOLD 3,0.8816425120772947,0.9347826086956522,0.9082125603864736,0.9106280193236715,0.9516908212560387,0.9468599033816424
FOLD 4,0.8768115942028986,0.9154589371980676,0.9154589371980676,0.9106280193236715,0.9371980676328503,0.92512077294686
FOLD 5,0.8961352657004831,0.9033816425120772,0.9178743961352656,0.9178743961352656,0.9251207729468599,0.9130434782608696
FOLD 6,0.8478260869565217,0.9130434782608696,0.8913043478260869,0.8429951690821256,0.9347826086956522,0.92512077294686
FOLD 7,0.8985507246376812,0.92512077294686,0.9178743961352656,0.92512077294686,0.9444444444444444,0.9396135265700484
FOLD 8,0.8671497584541062,0.9154589371980676,0.9057971014492754,0.9130434782608696,0.9420289855072463,0.9347826086956522
FOLD 9,0.8674698795180723,0.9228915662650602,0.9012048192771084,0.8819277108433735,0.9493975903614458,0.927710843373494
FOLD 10,0.8987951807228916,0.9228915662650602,0.9180722891566264,0.8891566265060241,0.9493975903614458,0.9373493975903614
MEAN,0.8784986329146462,0.9215014981496678,0.9079672939573854,0.9009776129467866,0.9415416813409374,0.9335799850981283
