,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.9882133995037221,0.978287841191067,0.9913151364764268,0.9919354838709677,0.10270270270270272,0.9837837837837838
FOLD 2,0.9876084262701363,0.9758364312267658,0.9907063197026023,0.9919454770755886,0.09836065573770493,0.9836065573770492
FOLD 3,0.9870049504950495,0.9777227722772277,0.9888613861386139,0.9907178217821783,0.09944751381215468,0.988950276243094
FOLD 4,0.9888682745825603,0.9783549783549783,0.9907235621521335,0.9907235621521335,0.1,0.9888888888888888
FOLD 5,0.9870210135970334,0.9752781211372065,0.9907292954264524,0.9894932014833128,0.1005586592178771,0.988826815642458
FOLD 6,0.9870210135970334,0.977132262051916,0.9907292954264524,0.9919653893695921,0.1005586592178771,0.9832402234636872
FOLD 7,0.9851668726823238,0.9777503090234858,0.9876390605686032,0.9907292954264524,0.1005586592178771,0.9832402234636872
FOLD 8,0.9876466954910439,0.9765287214329833,0.9907350216182829,0.9907350216182829,0.10112359550561796,0.9887640449438202
FOLD 9,0.9876543209876543,0.9765432098765432,0.9907407407407407,0.9925925925925926,0.1016949152542373,0.9887005649717514
FOLD 10,0.9876619370758791,0.9759407772979642,0.9901295496607033,0.9913633559531153,0.10227272727272728,0.9829545454545454
MEAN,0.9873866904282436,0.9769375423870137,0.9902309367911013,0.9912201201324216,0.10072780879387762,0.9860955924232764
