,Euclidean + NCM (3),NCMC (3 centroids)
FOLD 1,0.8873239436619719,0.9859154929577465
FOLD 2,0.9014084507042254,0.9859154929577465
FOLD 3,0.9154929577464789,0.971830985915493
FOLD 4,0.875,0.9722222222222222
FOLD 5,0.9305555555555556,1.0
FOLD 6,0.9027777777777778,0.9583333333333334
FOLD 7,0.8888888888888888,1.0
FOLD 8,0.9178082191780822,0.9863013698630136
FOLD 9,0.8767123287671232,0.9863013698630136
FOLD 10,0.8904109589041096,0.9863013698630136
MEAN,0.898637908118421,0.9833121636975584
