,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.8595641646489104,0.953995157384988,0.8619854721549637,0.8740920096852299,0.0,0.9588377723970944
FOLD 2,0.8498789346246973,0.9225181598062954,0.8619854721549637,0.8740920096852299,0.0,0.9346246973365617
FOLD 3,0.8647342995169082,0.9396135265700484,0.8647342995169082,0.8695652173913043,0.0,0.9516908212560387
FOLD 4,0.8574879227053142,0.9347826086956522,0.855072463768116,0.8574879227053142,0.0,0.927536231884058
FOLD 5,0.8405797101449275,0.927536231884058,0.8454106280193237,0.855072463768116,0.0,0.9323671497584541
FOLD 6,0.8526570048309179,0.9154589371980676,0.8574879227053142,0.8623188405797102,0.0,0.9202898550724637
FOLD 7,0.8623188405797102,0.9396135265700484,0.8719806763285024,0.8599033816425121,0.0,0.9516908212560387
FOLD 8,0.855072463768116,0.927536231884058,0.8574879227053142,0.8840579710144928,0.0,0.9444444444444444
FOLD 9,0.8626506024096385,0.9325301204819276,0.8554216867469879,0.8674698795180723,0.0,0.9421686746987952
FOLD 10,0.8722891566265061,0.9301204819277108,0.8626506024096385,0.8746987951807229,0.0,0.9373493975903614
MEAN,0.8577233099855647,0.9323704982402855,0.8594217146510033,0.8678758491170706,0.0,0.9400999865694312
