,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.9481865284974094,0.9637305699481865,0.9378238341968912,0.9430051813471503,0.9740932642487047,0.9689119170984456,0.9585492227979274,0.9637305699481865,0.9585492227979274,0.9585492227979274
FOLD 2,0.9430051813471503,0.9689119170984456,0.9430051813471503,0.9430051813471503,0.9844559585492227,0.9585492227979274,0.9689119170984456,0.9792746113989638,0.9689119170984456,0.9533678756476683
FOLD 3,0.9326424870466321,0.9637305699481865,0.9430051813471503,0.9326424870466321,0.9792746113989638,0.9637305699481865,0.9740932642487047,0.9740932642487047,0.9585492227979274,0.9637305699481865
FOLD 4,0.9430051813471503,0.9430051813471503,0.927461139896373,0.9481865284974094,0.9740932642487047,0.9792746113989638,0.9689119170984456,0.9585492227979274,0.9689119170984456,0.9481865284974094
FOLD 5,0.9430051813471503,0.9430051813471503,0.9378238341968912,0.9430051813471503,0.9637305699481865,0.9689119170984456,0.9637305699481865,0.9481865284974094,0.9533678756476683,0.9481865284974094
FOLD 6,0.9484536082474226,0.9536082474226805,0.9484536082474226,0.9536082474226805,0.9639175257731959,0.9587628865979382,0.9484536082474226,0.9484536082474226,0.9587628865979382,0.9536082474226805
FOLD 7,0.9381443298969072,0.9432989690721649,0.9587628865979382,0.9432989690721649,0.9742268041237113,0.9639175257731959,0.9432989690721649,0.9587628865979382,0.9690721649484536,0.9484536082474226
FOLD 8,0.9381443298969072,0.9432989690721649,0.9536082474226805,0.9381443298969072,0.9639175257731959,0.9690721649484536,0.9484536082474226,0.9536082474226805,0.9639175257731959,0.9484536082474226
FOLD 9,0.9432989690721649,0.9381443298969072,0.9690721649484536,0.9484536082474226,0.9587628865979382,0.9587628865979382,0.9587628865979382,0.9536082474226805,0.9587628865979382,0.9381443298969072
FOLD 10,0.9432989690721649,0.9484536082474226,0.9329896907216495,0.9432989690721649,0.9639175257731959,0.9690721649484536,0.9587628865979382,0.9639175257731959,0.9639175257731959,0.9484536082474226
MEAN,0.9421184765771059,0.9509187543400459,0.94520057689226,0.9436648683296832,0.970038993643502,0.9658965867207948,0.9591928849954596,0.960218471235511,0.9622723145131136,0.9509134127450457
