,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.9591002044989776,0.9703476482617587,0.9631901840490796,0.9591002044989776,0.9631901840490796,0.958077709611452,,0.9539877300613496,0.9662576687116564,0.9447852760736196
FOLD 2,0.9447852760736196,0.9693251533742331,0.9621676891615542,0.9468302658486708,0.9591002044989776,0.9447852760736196,,0.9458077709611452,0.9601226993865031,0.9560327198364008
FOLD 3,0.9478527607361964,0.9662576687116564,0.9591002044989776,0.952965235173824,0.9570552147239264,0.9437627811860941,,0.9478527607361964,0.9591002044989775,0.9304703476482618
FOLD 4,0.9479591836734694,0.9704081632653061,0.9581632653061224,0.9510204081632652,0.9642857142857144,0.946938775510204,,0.953061224489796,0.9612244897959183,0.9418367346938776
FOLD 5,0.946938775510204,0.9663265306122449,0.9612244897959183,0.95,0.9642857142857144,0.9418367346938776,,0.9520408163265306,0.960204081632653,0.9438775510204082
FOLD 6,0.9510204081632652,0.9755102040816327,0.9663265306122448,0.953061224489796,0.970408163265306,0.9428571428571428,,0.9551020408163264,0.9673469387755103,0.9489795918367347
FOLD 7,0.9510703363914372,0.9734964322120285,0.9643221202854232,0.9531090723751274,0.9673802242609582,0.9490316004077471,0.9510703363914372,0.9480122324159022,0.9622833843017329,0.9418960244648318
FOLD 8,0.95010183299389,0.9643584521384929,0.9541751527494908,0.9521384928716904,0.960285132382892,0.9429735234215886,,0.9551934826883911,0.9592668024439919,0.9541751527494908
FOLD 9,0.9521384928716904,0.9714867617107943,0.9623217922606924,0.9531568228105908,0.9643584521384928,0.9480651731160896,0.95010183299389,0.9531568228105908,0.9572301425661914,0.9348268839103868
FOLD 10,0.945010183299389,0.9704684317718941,0.9633401221995926,0.9439918533604889,0.9674134419551936,0.940936863543788,,0.9511201629327902,0.960285132382892,0.9419551934826884
MEAN,0.949597745421214,0.9697985446140042,0.9614331550919097,0.9515373579592431,0.9637762445846254,0.9459265580421604,,0.9515335044239018,0.9613321544496027,0.94388354757167
