,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.9684684684684683,0.978978978978979,0.9744744744744744,0.9669669669669668,0.9827327327327328,0.9804804804804804,0.975975975975976,0.978978978978979,0.9256756756756757,0.9812312312312312
FOLD 2,0.9639909977494372,0.986496624156039,0.9639909977494372,0.9654913728432108,0.9842460615153787,0.978244561140285,0.981245311327832,0.9827456864216054,0.9842460615153789,0.9819954988747188
FOLD 3,0.9684921230307576,0.9744936234058514,0.9714928732183046,0.9714928732183046,0.9804951237809452,0.9789947486871718,0.9759939984996248,0.9759939984996248,0.9797449362340586,0.9774943735933984
FOLD 4,0.9632408102025506,0.9767441860465116,0.9692423105776444,0.9654913728432108,0.9819954988747188,0.9797449362340586,0.981245311327832,0.9752438109527382,0.9789947486871718,0.978244561140285
FOLD 5,0.9639909977494372,0.981245311327832,0.9744936234058514,0.9654913728432108,0.9819954988747188,0.981245311327832,0.9804951237809452,0.981245311327832,0.9804951237809453,0.983495873968492
FOLD 6,0.967741935483871,0.9752438109527382,0.9699924981245313,0.9692423105776444,0.9857464366091524,0.9767441860465116,0.9804951237809452,0.983495873968492,0.9827456864216054,0.978244561140285
FOLD 7,0.9662415603900976,0.9752438109527382,0.9684921230307576,0.964741185296324,0.9804951237809452,0.9759939984996248,0.9759939984996248,0.9819954988747188,0.9684921230307577,0.981245311327832
FOLD 8,0.967741935483871,0.9737434358589647,0.9692423105776444,0.9662415603900976,0.9842460615153787,0.978244561140285,0.9752438109527382,0.9744936234058514,0.9714928732183046,0.9819954988747188
FOLD 9,0.967741935483871,0.9819954988747187,0.972993248312078,0.970742685671418,0.9819954988747188,0.981245311327832,0.9789947486871718,0.9797449362340586,0.9699924981245311,0.9849962490622656
FOLD 10,0.9662415603900976,0.9759939984996249,0.9752438109527382,0.9684921230307576,0.9827456864216054,0.9797449362340586,0.9797449362340586,0.978244561140285,0.978244561140285,0.9767441860465116
MEAN,0.9663892324432458,0.9780179279053998,0.970965827042346,0.9674393823681147,0.9826693722980295,0.979068303111814,0.9785428339066747,0.9792182279804186,0.9720124287828714,0.9805687345259738
