,Euclidean + NCM,NCMML
FOLD 1,0.9412915851272016,0.9765166340508806
FOLD 2,0.9412915851272016,0.974559686888454
FOLD 3,0.94140625,0.982421875
FOLD 4,0.94140625,0.98046875
FOLD 5,0.93359375,0.978515625
FOLD 6,0.9375,0.978515625
FOLD 7,0.939453125,0.978515625
FOLD 8,0.935672514619883,0.9805068226120858
FOLD 9,0.9434697855750487,0.9844054580896686
FOLD 10,0.9337231968810916,0.9805068226120858
MEAN,0.9388808042330427,0.9794932924253175
