,Euclidean,LDA,ITML,DMLMJ,NCA,LMNN,LSI,DML_eig,MCML,LDML
FOLD 1,0.8591549295774648,0.9577464788732394,0.9154929577464788,0.9014084507042254,0.9295774647887324,0.943661971830986,0.8732394366197183,0.9014084507042254,0.9154929577464789,0.9577464788732394
FOLD 2,0.9014084507042254,0.971830985915493,0.8732394366197183,0.9295774647887324,0.9718309859154929,0.9577464788732394,0.8873239436619719,0.943661971830986,0.9154929577464789,0.943661971830986
FOLD 3,0.8450704225352113,0.9295774647887324,0.8732394366197183,0.8873239436619719,0.9577464788732394,0.943661971830986,0.9154929577464788,0.9014084507042254,0.9014084507042254,0.9014084507042254
FOLD 4,0.8333333333333334,0.9027777777777778,0.8472222222222222,0.8611111111111112,0.9305555555555556,0.9444444444444444,0.8888888888888888,0.875,0.9027777777777778,0.9166666666666666
FOLD 5,0.8333333333333334,0.9444444444444444,0.875,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9444444444444444
FOLD 6,0.8611111111111112,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.9722222222222222,0.9305555555555556,0.875,0.8888888888888888,0.9166666666666666,0.9444444444444444
FOLD 7,0.8472222222222222,0.9444444444444444,0.9027777777777778,0.9027777777777778,0.9583333333333334,0.9583333333333334,0.8888888888888888,0.8888888888888888,0.9027777777777778,0.9305555555555556
FOLD 8,0.821917808219178,0.958904109589041,0.8493150684931506,0.8767123287671232,0.9589041095890408,0.9726027397260274,0.8904109589041096,0.9041095890410958,0.9041095890410958,0.9589041095890408
FOLD 9,0.8356164383561644,0.9452054794520548,0.8904109589041096,0.8904109589041096,0.9452054794520548,0.9452054794520548,0.9178082191780822,0.9178082191780822,0.9452054794520548,0.9315068493150684
FOLD 10,0.8082191780821918,0.9315068493150684,0.8630136986301371,0.8630136986301371,0.9315068493150684,0.9315068493150684,0.8767123287671232,0.9041095890410958,0.9041095890410958,0.9452054794520548
MEAN,0.8446387227474436,0.943088247904474,0.8834156001457757,0.8890113512122966,0.9500326923489185,0.947216326880614,0.8902654511544151,0.9014172937166377,0.9096930134842539,0.9374544450875726
