,PCA,LDA,ANMM,DMLMJ,NCA,LMNN
FOLD 1,0.9212158808933002,0.9385856079404467,0.9261786600496278,0.9137717121588089,0.0,0.0
FOLD 2,0.926270136307311,0.9411400247831475,0.9324659231722429,0.9330855018587361,0.0,0.0
FOLD 3,0.9282178217821783,0.9399752475247525,0.9257425742574258,0.9189356435643564,0.0,0.0
FOLD 4,0.9208410636982065,0.935064935064935,0.9214594928880643,0.9202226345083488,0.0,0.0
FOLD 5,0.92336217552534,0.9412855377008653,0.9221260815822002,0.9079110012360939,0.0,0.0
FOLD 6,0.9215080346106304,0.9443757725587144,0.9369592088998764,0.9159456118665018,0.0,0.0
FOLD 7,0.9196538936959209,0.9375772558714462,0.9227441285537701,0.930778739184178,0.0,0.0
FOLD 8,0.922791846819024,0.9437924644842496,0.9369981470043237,0.9258801729462631,0.0,0.0
FOLD 9,0.9203703703703704,0.9358024691358025,0.9314814814814815,0.9160493827160494,0.0,0.0
FOLD 10,0.919802590993214,0.9420111042566317,0.9346082665021591,0.9272054287476866,0.0,0.0
MEAN,0.9224033814695496,0.939961041932099,0.9290763964391171,0.9209785828787023,0.0,0.0
